title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sounds of Summer: Geothermal energy special,Jess Hill (Reporter); Elizabeth Jackson,2010-01-01,ABC Radio. The World Today,It was a hot November morning in Brisbane and over 400 geothermal explorers from all over the world crowded the third floor of the Hilton Hotel The national geothermal conference was about to begin,geothermal energy; Environment -- Alternative Energy -- Geothermal Energy,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2009/s2783888.htm,http://trove.nla.gov.au/version/204833285
Sounds of Summer: Population debate special,Annie Guest (Reporter); Elizabeth Jackson,2010-01-04,ABC Radio. The World Today,Recent predictions have Australias population increasing by 60 per cent by midway through this century That means the current count of 22 million people would grow to 35 million fuelled by more ba,population; Community and Society -- Population and Demographics,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2009/s2784910.htm,http://trove.nla.gov.au/version/204833284
Sounds of Summer: China's economic uncertainty,Stephen McDonell (Reporter); Elizabeth Jackson,2010-01-05,ABC Radio. The World Today,Two thousand and nine was a time in which China seemed to cement its position as the worlds emerging power While the economies of advanced Western countries languished under the burden of the global,china;  economy; Business; Economics and Finance Event -- International Financial Crisis Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2009/s2785630.htm,http://trove.nla.gov.au/version/204833283
Sounds of Summer - Cuttlefish fight,Nance Haxton (Reporter); Elizabeth Jackson,2010-01-06,ABC Radio. The World Today,Whyalla in South Australias industrial north has long been known as a steel city relying on the vagaries of the iron ore mining industry for its survival But residents are tiring of that image and,giant australian cuttlefish;  whyalla;  desalination plant;  bhp billiton;  Point Lowly;  Rod Hayles;  Andrew Melville-Smith;  Sid Wilson;  Port Bonython;  Lyn Breuer;  Eddie Hughes;  Tom Cheeseman;  Lyndon Giles;  Keep the Gulf Clean campaign;  Bronwyn Gillanders;  Kym Winter-Dewhirst; ; Environment -- Biological Diversity Environment -- Endangered and Protected Species Environment -- Environmental Management Environment -- Oceans and Reefs,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2009/s2786499.htm,http://trove.nla.gov.au/version/204833282
Sounds of Summer - Victorian bushfires,Alison Caldwell (Reporter); Elizabeth Jackson,2010-01-07,ABC Radio. The World Today,As the first anniversary of the Black Saturday bushfires approaches not surprisingly many people directly affected by the fires are still coming to terms with what happened to them 173 people were k,bushfires;  Ross Roycroft;  John Roycroft;  christine roycroft;  Peter Bourke;  David Evans;  marysville;  flowerdale;  kinglake;  Murrindindi;  linda roycroft; ; Community and Society -- Community Organisations Community and Society -- Homelessness Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2787296.htm,http://trove.nla.gov.au/version/204833281
Sounds of Summer: Sukumaran,Monica Attard (Reporter); Elizabeth Jackson,2010-01-08,ABC Radio. The World Today,Convicted drug trafficker Myuran Sukumaran is waiting on death row in Kerokoban jail in Bali He was sentenced to death after being found guilty with eight others of attempting to smuggle heroin into,sukumaran; Law;  Crime and Justice -- International Law Law; Crime and Justice -- Prisons and Punishment,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2788178.htm,http://trove.nla.gov.au/version/204833280
Sounds of Summer: conjoined twins,Monica Attard (Reporter); Elizabeth Jackson,2010-01-11,ABC Radio. The World Today,For three-year-old Bangladeshi twins the work of a team of Melbourne surgeons has given them the chance to live separate lives Krishna and Trishna - conjoined at birth - are now recovering and recov,Dr Andrew Greensmith; Health -- Doctors and Medical Professionals Health -- Medical Procedures,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2789514.htm,http://trove.nla.gov.au/version/204833279
Sounds of Summer: Haleh Esfandiari,Monica Attard (Reporter); Elizabeth Jackson,2010-01-12,ABC Radio. The World Today,Today we hear from a woman who paid a hefty price for the appalling state of relations between Tehran and Washington Iranian-American academic Haleh Esfandiari was jailed for 105 days at the notoriou,Haleh Esfandiari;  iran; Government and Politics -- Foreign Affairs Law; Crime and Justice -- International Law,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2790485.htm,http://trove.nla.gov.au/version/204833278
Sounds of Summer,Elizabeth Jackson (Reporter); ,2010-01-13,ABC Radio. The World Today,Radio Current Affairs Sounds of Summer series presented by Elizabeth Jackson has now finished Please browse our World Today archive to find the transcripts and audio of our in-depth summer special,sounds of summer; ; Information and Communication -- Broadcasting -- ABC,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2791415.htm,http://trove.nla.gov.au/version/204833277
Experts point out holes in airport security,Brigid Glanville (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,While Osama bin Laden has claimed responsibility for the attempted terrorist attack on Christmas Day a former head of security for Australian Federal Airports Corporation warns lax security at airpor,Federal Airports Corporation;  terrorist;  Michael Carmody;  Osama bin Laden;  Roger Henning;  Homeland Security Asia Pacific;  Al Jazeera;  Umar Farouk;  Anthony Albanese; Business;  Economics and Finance Business;  Economics and Finance -- Industry -- Air Transport Business; Economics and Finance -- Industry,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800531.htm,http://trove.nla.gov.au/version/204833267
Climate scientist says sceptics are winning,Eleanor Hall (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,The codirector of the Climate Change Research Centre at the University of New South Wales had defended the UNs climate change body from critics Professor Andy Pittman who was a lead author on the 20,Andy Pitman;  Climate Change Research Centre;  International Panel on Climate Change;  IPCC;  Rajendra Pachauri; Environment Environment -- Climate Change,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800538.htm,http://trove.nla.gov.au/version/204833269
Health to make state budgets sicker,Lyndal Curtis (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,The Prime Minister says 2010 will be the year for decisions on public hospital and health reform Kevin Rudd is ramping up the warnings about the impact growing health spending will have on budgets B,Kevin Rudd;  health;  Tony Abbott;  Nicola Roxon; ; Health Health -- Health Policy,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800530.htm,http://trove.nla.gov.au/version/204833266
Business inflation on the decline,Peter Ryan (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,There may be some good news for mortgage holders with a measure of inflation showing a decline The Producer Price Index posted a surprise fall in the final quarter of last year Its raising hopes th,Producer Price Index;  Reserve Bank; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800535.htm,http://trove.nla.gov.au/version/204833268
Obama looks for help to recover from setbacks,Kim Landers (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,US President Barack Obama has hired his campaign manager David Plouffe to oversee the November mid-term elections The President is trying to regroup after a stinging election defeat in Massachusetts,Barack Obama;  State of the Union;  David Axelrod;  Ted Kennedy;  David Plouffe;  Mitch McConnell;  Ben Bernanke; Government and Politics Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800545.htm,http://trove.nla.gov.au/version/204833271
Fears of disease and child trafficking in Haiti,Barbara Miller (Reporter); Eleanor Hall,2010-01-25,ABC Radio. The World Today,With the rescue phase in Haiti officially over attention is focussed on feeding survivors keeping disease at bay and ensuring children left orphaned dont fall victim to child traffickers The late,Haiti;  survivors;  Wismond Exantus;  Gillian Dacey;  Mirta Roses;  Pan American Health Organization;  Martin Thomas;  UNICEF; Disasters and Accidents Disasters and Accidents -- Earthquake,Australian Broadcasting Corporation,Copyright 2010 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2010/s2800540.htm,http://trove.nla.gov.au/version/204833270
