title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sounds of Summer: Dame Joan Sutherland,Monica Attard (Reporter); Hamish Robertson,2006-01-02,ABC Radio. PM,Dame Joan Sutherland is one of Australias national treasures Now living in Switzerland with her husband Richard Bonynge she still has a loyal following who would love to hear her sing once again T,Richard Bonynge;  La Stupenda;  Joan Sutherland;  Kirsten Flagstad;  Esclarmonde;  Massenet;  opera;  St Catherines;  studying;  competitions;  secretary;  arias;  repertoire;  beautiful singing;  legato line;  vocal line;  range;  Norma;  language;  Pavarotti;  opera world;  technique;  La Boheme;  Baz Luhrmann;  Fiona Janes;  Bernadette Cullen;  Clifford Grant;  Anson Austin;  Eugene Goossens;  Covent Garden;  Clive Carey;  Sydney Opera House;  Royal Opera House;  monarchist;  Dame of the British Empire;  colonise; Arts and Entertainment -- Opera and Musical Theatre,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2005/s1539160.htm,http://trove.nla.gov.au/version/205372843
Sounds of Summer: Eastern State legacy lives on,Leigh Sales (Reporter); Hamish Robertson,2006-01-03,ABC Radio. PM,Alcatraz – the infamous old jail perched on an island off San Francisco – conjures up international images of caged men and daring escapes But there is another former American prison which was once e,Alcatraz;  San Francisco;  Pentridge;  revolutionary jail;  solitary confinement;  Eastern State;  criminal history;  penitentiary;  Philadelphia;  rehabilitation;  Quaker tradition;  penitent;  repentance;  Philadelphia Society for Alleviating the Miseries of Public Prisons;  Sean Kelley;  al capone;  The Philadelphia Ledger;  Charles Dickens;  gang;  oral history;  annual reunion;  insane;  prolonged isolation;  cruel and unusual; Community and Society -- History -- 20th Century Law; Crime and Justice -- Prisons and Punishment,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2005/s1539113.htm,http://trove.nla.gov.au/version/205372842
Sounds of Summer: turning the tide against suicide,Tim Jeanes (Reporter); Hamish Robertson,2006-01-04,ABC Radio. PM,Its a curious paradox that while Australia continues to enjoy one of the highest standards of living in the world it also has disturbingly high rates of suicide This is especially true in country a,Crayfish Creek;  suicide;  counselling;  Community Response to Eliminating Suicide;  CORES;  socially disadvantaged;  occupational therapist;  Angela Barrington;  youth suicide is;  Victoria University;  PhD thesis;  David Webb;  SES;  Richard Elliott;  Kurt Cobain;  Australian research;  media reporting;  warning signs;  community;  Kentish Health Centre;  referral point;  suicidal;  at risk;  suicide intervention;  social connection;  coronial inquiry;  hopelessness;  helplessness;  public health;  teacher training; Community and Society -- Death Community and Society -- Suicide,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2005/s1539163.htm,http://trove.nla.gov.au/version/205372841
Sounds of Summer: Indigenous community struggles with petrol addiction,Anne Barker (Reporter); Hamish Robertson,2006-01-05,ABC Radio. PM,Every year nearly half a million tourists visit Australias greatest natural icon Uluru many of them lining the road to watch the rocks spectacular colour fade as the sun sets What most of them d,mututjulu;  petrol sniffing;  aboriginal;  helen curtis;  warren colby;  mary turner;  rene kulitja;  ninian stephen;  blair mcfarland;  vicki gillick;  max woods; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) Health -- Drug Use,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1542272.htm,http://trove.nla.gov.au/version/205372840
Sounds of Summer: Adelaide attempts to solve homelessness problem,Nance Haxton (Reporter); Hamish Robertson,2006-01-06,ABC Radio. PM,Over the past two decades homelessness has become a highly visible problem in Australia a social blight thats in sharp contrast to the countrys widespread affluence But now a groundbreaking proje,homelessness;  by Roseanne Haggerty;  street to home;  Jay Weatherill;  Marj Scofield;  Marija Podnieks;  ;  Peter Haysman;  Michael Harbison;  Greg Calder;  David Cappo; Community and Society -- Homelessness,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2005/s1539165.htm,http://trove.nla.gov.au/version/205372839
WA residents brace for Cyclone Clare,Daniel Hoare (Reporter); Karen Percy,2006-01-09,ABC Radio. PM,Residents of Western Australias north-west coast are bracing for Cyclone Clare as it continues to march across the Indian Ocean towards the communities of Karratha and Dampier Weather experts say t,Cyclone Clare;  Karratha;  Dampier;  ports;  evacuated;  State Emergency Service;  Wickham;  Gary Slee;  Dampier Port Authority;  Steve Lewis;  category three;  forecaster;  Gavin Edmonds;  Port Hedland; Disasters and Accidents -- Cyclones Weather -- Cyclone,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1544153.htm,http://trove.nla.gov.au/version/205372834
Israel's Kadima Party without Sharon,Karen Percy (Reporter); Karen Percy,2006-01-09,ABC Radio. PM,How successful will the Kadima Party be without the larger than life figure of Ariel Sharon whos spent close to three decades in Israeli politics? For more analysis on what it means for the politica,Menachem Hofnung;  University of Jerusalem;  Kadima;  Ariel Sharon;  Israeli politics;  political future;  Ehud Olmert;  Knesset;  election;  opinion polls;  coma;  legacy; Government and Politics -- World Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1544163.htm,http://trove.nla.gov.au/version/205372836
Shark attack reignites beach safety debate,Melanie Christiansen (Reporter); Karen Percy,2006-01-09,ABC Radio. PM,Authorities in south-east Queensland have today taken down the beach closed signs at a popular beach on North Stradbroke Island where a fatal shark attack took place on the weekend But Surf Life S,North Stradbroke Island;  shark attack;  bull sharks;  Surf Life Savers;  Sarah Whiley;  Amity Point;  George Hill;  shark sightings;  Australian Aerial Patrol;  Harry Mitchell;  aerial shark patrols;  Shark biologist;  Richard Pillans;  CSIRO; Human Interest -- Animal Attacks -- Shark,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1544164.htm,http://trove.nla.gov.au/version/205372838
Doctors set to revive Sharon,Mark Willacy (Reporter); Karen Percy,2006-01-09,ABC Radio. PM,Doctors in Israel are set to begin the painstaking task of trying to bring the countrys Prime Minister Ariel Sharon out of a medically-induced coma The former army general suffered a serious strok,Prime Minister;  Ariel Sharon;  medically-induced coma;  stroke;  elections;  brain damage;  Dr Jose Cohen;  Ehud Olmert;  Kadima;  former prime minister;  Shimon Peres;  opinion poll; Government and Politics -- World Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1544162.htm,http://trove.nla.gov.au/version/205372835
WHO investigates Turkish bird flu cases,Michael Vincent (Reporter); Karen Percy,2006-01-09,ABC Radio. PM,The World Health Organisation says it should know within 48 to 72 hours whether there has been any human-to-human transfer of the deadly bird flu virus in Turkey WHO officials have arrived in the wor,World Health Organisation;  human-to-human;  bird flu;  WHO;  van;  H5N1;  travel advice;  Dogubeyazit;  official cull;  Mukkades Kubilay;  Health Minister;  Recep Akdag;  European Centre for Communicable Diseases;  pandemic;  border crossings;  antiviral medicines;  Ian Gust;  chain of infection; Health -- Diseases and Disorders -- Influenza,Australian Broadcasting Corporation,Copyright 2006 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2006/s1544159.htm,http://trove.nla.gov.au/version/205372837
