title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
UK health insurer offers diet premiums,Jennifer Macey (Reporter); Brendan Trembath,2008-01-02,ABC Radio. AM,Australian health experts are calling for health insurance companies to give members an extra incentive to lose excess kilos and stay healthy,Boyd Swinburn;  health insurance;  Paul Gross;  chronic illness; ; Business; Economics and Finance -- Industry -- Insurance Health -- Health Insurance Health -- Obesity,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130169.htm,http://trove.nla.gov.au/version/205230866
Radio National Extra: New round of fighting in the Gaza strip,David Hardaker (Reporter); ,2008-01-02,ABC Radio. AM,Theres been a fresh outbreak of fighting between Palestinian factions in the Gaza Strip Up to eight people have been left dead in the first clashes since November between the rival Hamas and Fatah m,gaza strip;  hamas;  fatah; ; Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130206.htm,http://trove.nla.gov.au/version/205230868
New record oil price pressures economy,Simon Lauder (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,The price of oil has hit $US 100 a barrel for the first time and Australians are expected to feel the impact on their family budgets Its a psychological landmark but its also a real wake-up call f,chris caton;  Craig Glasby;  Service Station Association;  oil price;  interest rates; ; Business;  Economics and Finance -- Economic Trends Business;  Economics and Finance -- Industry -- Oil and Gas Business;  Economics and Finance -- Industry -- Transport Business; Economics and Finance -- International Aid and Trade,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130858.htm,http://trove.nla.gov.au/version/205230851
Labor Government tested by union strike threat,Tom Iggulden (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,With enterprise agreements for construction workers set to end in coming months the construction union is warning strikes will be inevitable But the Workplace Relations Minster Julia Gillard say,julia gillard;  Building and Construction Commission;  Wilhelm Harnisch;  Master Builders Association;  cfmeu; ; Business;  Economics and Finance -- Industrial Relations Business; Economics and Finance -- Industry -- Building and Construction Government and Politics -- Federal Government Government and Politics -- Unions,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130860.htm,http://trove.nla.gov.au/version/205230852
Pakistan ballot put on hold,Stephanie Kennedy (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,Pakistans elections have been delayed until February but opposition parties have condemned the decision And Britains Scotland Yard has now been asked to help with the investigation into the assassi,poll;  Qazi Mohammad Farooq;  Benazir Bhutto;  pervez musharraf;  bullet wound;  interior ministry;  Tariq Azim Khan; ; Community and Society -- Death Government and Politics -- Activism and Lobbying Government and Politics -- Elections Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130867.htm,http://trove.nla.gov.au/version/205230853
Criminal investigation into CIA 'torture tapes',Michael Rowland (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,The US Justice Department has ordered a criminal investigation into the destruction of CIA interrogation tapes which allegedly show the CIA using techniques some regard as torture in questioning al-Q,cia;  al-qaeda;  torture tapes;  criminal investigation;  John Hutson; ; Law;  Crime and Justice -- International Law Law;  Crime and Justice -- Prisons and Punishment Law;  Crime and Justice -- Rights -- Human Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130877.htm,http://trove.nla.gov.au/version/205230854
Kenya remains tense but violence eases,Lindy Kerin (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,The death toll from more than five days of post election violence in Kenya has risen to more than 330 Diplomatic efforts to end the violence have intensified with Britain and the United States urgin,Ellen Petry Leanse;  Maina Kiai;  Raila Odinga;  Kivutha Kibwana;  Mwai Kibaki;  African Union;  john kufour; ; Community and Society -- Death Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130934.htm,http://trove.nla.gov.au/version/205230855
Drought assistance set for overhaul,Alexandra Kirk (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,The Federal Government is planning to revamp drought relief payments to help the farm sector adapt to climate change The Federal Agriculture Minister Tony Burke says the Government will review the,drought relief;  exceptional circumstances;  tony burke; ; Disasters and Accidents -- Drought Government and Politics -- Federal Government Rural -- Agricultural Policy Rural -- Irrigation,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130909.htm,http://trove.nla.gov.au/version/205230857
Pressure on for US presidential hopefuls in Iowa,Kim Landers (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,In an effort to get the people of Iowa out to vote aspiring presidential candidates for the Democrat and Republican parties are offering free babysitting and snow shovelling,chuck norris;  presidential race;  Mike Huckabee;  iowa;  mitt romney;  janet huckabee; ; Government and Politics Government and Politics -- Elections Government and Politics -- Electoral System,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130886.htm,http://trove.nla.gov.au/version/205230856
Foreign students die in house fire,Samantha Donovan (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,Melbourne firefighters are frustrated people continue to ignore their warnings about installing and maintaining smoke alarms Three Indian students died in an overnight fire the fourth fatal house fi,house fire;  smoke alarms;  firefighters;  Wayne Gooch;  Ken Brown; ; Community and Society -- Death Disasters and Accidents -- Accidents -- Home Disasters and Accidents -- Fires -- Residential,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130943.htm,http://trove.nla.gov.au/version/205230858
Tas wind farm a 'black hole' for wedge-tailed eagles: bird ecologist,Sabra Lane (Reporter); Eleanor Hall,2008-01-03,ABC Radio. AM,Birds Tasmania says the Woolnorth wind farm has become a black hole for endangered Tasmanian wedge-tailed eagles Its claimed 18 of the birds have been killed because theyve flown into blades of,wedge-tailed eagles;  Mark Kelleher;  Roaring 40s;  Eric Woehler;  Birds Tasmania;  Woolnorth farm; ; Environment -- Alternative Energy Environment -- Alternative Energy -- Wind Energy Environment -- Endangered and Protected Species Human Interest -- Animals,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2130927.htm,http://trove.nla.gov.au/version/205230859
NAB raises variable rate independent of RBA,Sabra Lane (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,The National Australia Bank has lifted its variable interest rates for mortgage holders today becoming the first major bank to do so independent of any decision by the Reserve Bank of Australia The,interest rates;  Christopher Zinn;  john edwards;  rebekah miles;  nab;  national australia bank;  variable rate; ; Business;  Economics and Finance -- Consumer Protection Business;  Economics and Finance -- Economic Trends Business; Economics and Finance -- Industry -- Banking,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131536.htm,http://trove.nla.gov.au/version/205230843
Kenyan President prepared to talk about elections,Andrew Geoghegan (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,As police and protesters continued to clash in Kenya President Mwai Kibaki whose re-election sparked this weeks violence made a televised appeal for calm and for the first time said he would be pr,Raila Odinga;  Mwai Kibaki;  Kibera;  Desmond Tutu;  elections; Community and Society -- Death Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131538.htm,http://trove.nla.gov.au/version/205230845
Iowa counts down to crucial caucuses,Kim Landers (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,The long gruelling campaign for US presidential candidates in Iowa will be over in a few hours but the next battle in New Hampshire is just five days away,presidential race;  Mike Huckabee;  iowa;  mitt romney;  hillary clinton;  Zogby poll;  bill clinton;  jim bartlett;  Mark Eilders;  Dennis Goldford; Government and Politics Government and Politics -- Elections Government and Politics -- Electoral System,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131543.htm,http://trove.nla.gov.au/version/205230847
Swan asks banks to go easy on families,Alexandra Kirk (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,The Treasurer Wayne Swan has called on the banks to consider the financial pressures on families when deciding whether to raise home loan interest rates The National Australia Bank is leading the,interest rates;  wayne swan;  sub-prime mortgage crisis;  inflationary pressure;  nab; ; Business;  Economics and Finance -- Consumer Protection Business;  Economics and Finance -- Economic Trends Business; Economics and Finance -- Industry -- Banking,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131537.htm,http://trove.nla.gov.au/version/205230844
Bali bombers lose final appeal,Geoff Thompson (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,The Indonesian men convicted of the 2002 Bali bombings have lost their final appeals and could now be executed in a matter of weeks Amrozi Imam Samudra and Ali Ghufron have 30 days in which to lodge,bali bombing;  execution;  final appeal;  Nusakambangan prison;  mukhlas;  imam samudra;  Amrozi;  Abdul Hakim Ritonga;  Wirawan Adnan; ; Community and Society -- Death Law;  Crime and Justice -- Courts and Trials Law;  Crime and Justice -- Prisons and Punishment Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131539.htm,http://trove.nla.gov.au/version/205230846
"Qantas, union meet to discuss planned maintenance strikes",Daniel Hoare (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,In an effort to avoid rolling strike action by maintenance workers Qantas executives and union delegates will meet today but neither side is optimistic the dispute will be resolved,qantas;  strike;  Paul Cousins;  Licensed Aircraft Engineers Association; ; Business;  Economics and Finance -- Company News Business;  Economics and Finance -- Industrial Relations Business; Economics and Finance -- Industry -- Transport Government and Politics -- Unions,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131545.htm,http://trove.nla.gov.au/version/205230848
Rain brings slight relief to Darling farmers,Jennifer Macey (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,The recent rains and the water now flowing along the Darling River into the Menindee Lakes near Broken Hill is good news for drought striken farmers around the lower Darling River But some irrigators,lake menindee;  drought-striken farmers;  Cheryl Rix;  Peter Cullen;  Stewart Ellis; ; Disasters and Accidents -- Drought Environment -- Water Rural -- Agricultural Crops Rural -- Community Development,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131607.htm,http://trove.nla.gov.au/version/205230849
US researchers find placebos often prescribed by doctors,Lindy Kerin (Reporter); Eleanor Hall,2008-01-04,ABC Radio. AM,Researchers in the United States have found that doctors are commonly prescribing placebos to their patients The University of Chicagos survey of almost 500 doctors found that nearly half of them ha,placebos;  Rachel Sherman;  david reyne;  Sandy Smith; ; Health -- Doctors and Medical Professionals Health -- Medical Procedures Health -- Medical Research Health -- Pharmaceuticals,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131610.htm,http://trove.nla.gov.au/version/205230850
Sounds of Summer: Oz journalism in Asia,Graeme Dobell (Reporter); Elizabeth Jackson,2008-01-05,ABC Radio. AM,Today we look at journalism in East Asia through the eyes of two of the longest serving Australian reporters in the region Barry Wain and Michael Richardson have both been reporting on Asia for more,sos;  sounds of summer;  Barry Wain;  Michael Richardson;  journalism; ; Human Interest -- Offbeat Human Interest -- People Information and Communication -- Broadcasting Information and Communication -- Censorship,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2131639.htm,http://trove.nla.gov.au/version/205230842
Singh banned over Symonds racial abuse,Alison Caldwell (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,The International Cricket Council has all but ended the Australian tour for Harbhajan Singh banning him for three test matches after finding him guilty of making racist comments to Australian all-rou,Harbhajan Singh;  banned;  third test;  Anil Kumble;  andrew symonds;  M.R. Mishra; ; Community and Society -- Race Relations Sport Sport -- Cricket,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132761.htm,http://trove.nla.gov.au/version/205230834
Kenyan leaders signal willingness to broker peace deal,Stephanie Kennedy (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,There are signs of a breakthrough in Kenyas political stalemate with an international mediator due to arrive in Nairobi to broker a peace deal between the President and the Opposition leader,Raila Odinga;  Mwai Kibaki;  elections;  gordon brown;  john kufour; ; Community and Society -- Death Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132763.htm,http://trove.nla.gov.au/version/205230836
Commentator Jim Maxwell discusses Singh's match ban,Tony Eastley (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,The ABCs Jim Maxwell says the captains of the Australian and Indian cricket teams should try to reconcile their teams differences for the good of the game,Harbhajan Singh;  banned;  third test;  jim maxwell;  andrew symonds; ; Community and Society -- Race Relations Sport Sport -- Cricket,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132762.htm,http://trove.nla.gov.au/version/205230835
Commentator compares rise of Obama to Rudd,Michael Rowland (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,In the lead up to this weeks New Hampshire primary Barack Obama is poised to strengthen his grip on the Democratic presidential nomination with opinion polls putting him ahead of Hillary Clinton,presidential race;  barack obama;  New Hampshire;  E.J. Dionne;  Concord;  Trisha Swonger; ; Government and Politics Government and Politics -- Elections Government and Politics -- Electoral System,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132766.htm,http://trove.nla.gov.au/version/205230838
Nairobi's slums sanctuary for refugees of violence,Andrew Geoghegan (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,Africa correspondent Andrew Geoghegan visits the slums of Nairobi and finds victims of the unrest are trying to make sense of the turmoil to hit the country since the controversial elections two weeks,Raila Odinga;  Mwai Kibaki;  Kibera;  elections;  nairobi slums;  Peter Nyambare;  Martin Onyunga Ogoma; ; Community and Society -- Death Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132765.htm,http://trove.nla.gov.au/version/205230837
Former Israeli general urges talks with Hamas,David Hardaker (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,On the eve of a new Middle East peace mission by the US President one former leading member of Israels security establishment says the international community should abandon their Gaza policy and co,Giora Eiland;  gaza strip;  hamas;  Israeli Defence Forces; ; Community and Society -- Death Government and Politics -- Federal Government Government and Politics -- World Politics Human Interest -- People,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132836.htm,http://trove.nla.gov.au/version/205230840
Indonesians continue to support ailing Suharto,Geoff Thompson (Reporter); Tony Eastley,2008-01-07,ABC Radio. AM,Former Indonesian president Suharto is in a critical condition in hospital where hes been visited by wellwishers including Susilo Bambang Yudhoyono Despite Suhartos reputation as one of the 20th c,suharto;  ailing;  Marzuki Darusman;  Abdurrahman Wahid;  Djoko Rahardjo;  kleptocrats;  Susilo Bambang Yudhoyono; ; Community and Society -- Death Community and Society -- History -- 20th Century Community and Society -- History -- 21st Century Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2008 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2007/s2132826.htm,http://trove.nla.gov.au/version/205230839
