title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
More support needed for teens addicted to sniffing inhalants in regional Australia,Rachael Brown (reporter); Samantha Donovan (compere),2015-01-05,ABC Radio. PM,A young Queensland man who overcame his addiction to sniffing inhalants says the weekend death of a 12-year-old in Alice Springs should spur affected communities into action Its believed the child d,petrol sniffing; addiction; death; Alice Springs; Brian Keech; regional; remote; Townsville; Chill Out Zone Youth Group Townsville; Gary Eddiehausen; Health--Drug Use--Addictive,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4157790.htm,http://trove.nla.gov.au/version/210509354
'Fairly likely' Campbell Newman will lose seat of Ashgrove,Samantha Donovan (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,Clive Bean is a Professor of politics at the Queensland University of Technology He told PM Campbell Newmans decision to call an election this month proves hes anticipating a close race,Clive Bean; Queensland University of Technology; Campbell Newman; election; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158285.htm,http://trove.nla.gov.au/version/210511859
Melbourne men charged with $110m home loan conspiracy,Rachael Brown (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,The managers of the now-defunct Myra Financial Services have been charged over an alleged $110m home loan conspiracy Its alleged they forged documents to secure more than 300 loans for their clients,"ASIC; corporate watchdog; mortgage scam; home loan; big banks; mortgage broker; Consumer Action Law Centre; Law, Crime and Justice--Corruption",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158302.htm,http://trove.nla.gov.au/version/210511861
Controversial anti-vaccination campaigner to visit Australia,Bridget Brennan (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,Dr Sherri Tenpennys impending visit has enraged pro-vaccination groups They want the Immigration Minister to cancel her visa One of Australias leading immunisation experts says Dr Tenpenny peddles,vaccine; baby; immunisation; health; Dr Sherri Tenpenny; Health--Vaccines and Immunity,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158300.htm,http://trove.nla.gov.au/version/210511863
Serotonin 'brain map' set to revolutionise anti-depressant treatments,Deborah Cornwall (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,American neuroscientists say new research mapping the activity of serotonin in the brain could revolutionise the treatment of mental illnesses by paving the way for much more targeted anti-depressant,Serotonin reuptake inhibitors; Dr Jeremiah Cohen; John Hopkins Brain Science Institute; anti depressants; depression; anxiety; mood levels; neuroscience; neuroscientists; Health--Diseases and Disorders--Depression,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158419.htm,http://trove.nla.gov.au/version/210511865
Queensland election called for January 31st,Nance Haxton (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,Queensland Premier Campbell Newman has snapped Queenslanders out of their holiday slumber with news they will go to the polls on January 31st While the LNP won with a massive majority in 2012 the po,Queensland; election; Campbell Newman; Anastacia Palaszczuk; Clive Palmer; Tony Burke; LNP; Labor; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158287.htm,http://trove.nla.gov.au/version/210511858
Fires claim 38 houses in South Australia,Natalie Whiting (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,The smoke is yet to clear but a better picture is emerging of the devastation wrought by the Adelaide Hills bushfire Damage assessment teams have now inspected the entire fire ground and believe 38,fire; bushfire; Adelaide; Adelaide Hills; Sampson Flat; houses; Jay Weatherill; CFS; Disasters and Accidents--Fires--Bushfire,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158295.htm,http://trove.nla.gov.au/version/210511860
Thousands turn out in Germany to show solidarity with the migrant community,Sarah Sedghi (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,Demonstrations against the perceived Islamisation of Europe were met with large counter-protests in Germany overnight Thousands of people in several German cities turned out to show their solidarit,Germany; Cologne; Dresden; Islamisation; PEGIDA; xenophobia; protests; immigration; Community and Society--Immigration,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158294.htm,http://trove.nla.gov.au/version/210511862
Controversy over football match played in high temperatures in Perth,Caitlyn Gribbin (reporter); Samantha Donovan (compere),2015-01-06,ABC Radio. PM,Soccer players and commentators have condemned a decision to play an A-league match in scorching temperatures in Perth yesterday Perth Glorys game against Adelaide United was played in 36 degree hea,perth glory; adelaide united; soccer; football; football federation of australia; weather; temperature; heat; Sport--Soccer,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158299.htm,http://trove.nla.gov.au/version/210511864
Documentary special: Rethinking Australia's involvement in the Great War,Mark Colvin (reporter); Mark Colvin (compere),2015-01-06,ABC Radio. PM,The last few years have seen a great deal of rethinking among historians about the lead-up to the First World War Among them Australian historian Douglas Newton made a major contribution with his bo,The Great War; Douglas Newton; World War One; war; Gallipoli; history; historian; Community and Society--History--World War 1,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2014/s4158452.htm,http://trove.nla.gov.au/version/210511866
Peter Greste's lawyers formally apply to Egyptian govt for his deportation,Samantha Donovan (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,Peter Grestes lawyers have confirmed the application for the jailed Australian journalists deportation has been lodged with the Egyptian government but its not clear how long the process will take,"lawyers; Peter Greste; Egypt; Cairo; jail; deportation; journalism; Chris Flynn; Law, Crime and Justice--Courts and Trials",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158840.htm,http://trove.nla.gov.au/version/210533118
Failed PUP Candidate wants Vic election deemed void,Rachael Brown (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,A former candidate for the Palmer United Party wants the Supreme Court to overturn Victorias State Election result Maria Rigoni claims more than a million pre-poll votes could be invalid because vot,Maria Rigoni; Palmer United Party; Victorian State Election; Daniel Andrews; Victorian Electoral Commission; Electoral Act; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158844.htm,http://trove.nla.gov.au/version/210533120
Cane and paddle to be banned in WA schools,Dale Owens (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,Schools in Western Australia will soon be banned from using the cane or a paddle as punishment in classrooms The move has prompted a leading education researcher to call for a nationwide ban on the p,"Corporal punishment; Cane; Education; Schools; Western Australia; Peter Collier; Anna Sullivan; Law, Crime and Justice--Laws",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158845.htm,http://trove.nla.gov.au/version/210533122
"Tax subsidies for Swedish massage, aromatherapy absurd say health experts",Deborah Cornwall (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,A draft Government report leaked this week has fuelled speculation the Government is preparing to scrap the annual $135 million public funding of a range of natural therapies offered by private health,Natural therapies; massage; reflexology; iridology; Adam Stankavicius; Grattan Institute; Stephen Ducker; private health insurance; review panel; Consumers Health Forum of Australia; complementary medicine; public subsidies; Swedish massage; acupuncture; Health--Alternative Medicine,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158849.htm,http://trove.nla.gov.au/version/210533124
Documentary special: Roaring twenties in Australia - finding our post-war identity,Mark Colvin (reporter); Mark Colvin (compere),2015-01-07,ABC Radio. PM,Over the next four years Australia will be marking centenary moments from the so-called war to end all wars More than 16 million people died in the war worldwide 10 million of them soldiers sailor,"The Great War; Tom Keneally; World War One,; Community and Society--History--World War 1",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160083.htm,http://trove.nla.gov.au/version/211016302
Rain provides relief for fire-fighters in Adelaide Hills,Natalie Whiting (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,Rain is falling on parts of the bushfire that has been sweeping through the Adelaide hills Fire-fighters have been battling the blaze for six days but lightning and winds are still causing concerns,fire; bushfire; Adelaide; South Australia; fire-fighters; Jay Weatherill; Disasters and Accidents--Fires--Bushfire,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158842.htm,http://trove.nla.gov.au/version/210533119
Health an important issue for Queensland voters in January 31 election,Nance Haxton (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,Health has come up today as one of the big factors that will influence the way people vote in the Queensland election on January 31 The union representing public sector workers says the 14 000 public,Queensland; election; Premier Campbell Newman; Annastacia Palaszczuk; health; Together; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158846.htm,http://trove.nla.gov.au/version/210533121
Eight new potentially life supporting planets discovered,Sarah Sedghi (reporter); Samantha Donovan (compere),2015-01-07,ABC Radio. PM,Scientists have found eight new planets which could potentially support life They exist in conditions which make it possible for them to support liquid water which is essential to life on earth Tho,planets; astronomy; Interstellar; Professor Fred Watson; NASA; Dr Doug Caldwell; Willie Torres; Harvard-Smithsonian Center for Astrophysics; Kepler mission; Goldilocks Zone; Science and Technology--Astronomy (Space)--Planets and Asteroids,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4158848.htm,http://trove.nla.gov.au/version/210533123
Foreign Minister Julie Bishop warns Australians in Paris to be on alert,Bridget Brennan (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,The attack happened on a sunny winter morning in the French capital The masked men stormed the offices of the French satirical weekly newspaper Charlie Hebdo The editor-in-chief and several well-kno,"Charlie hebdo; attack; france; satire; journalism; free speech,; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159377.htm,http://trove.nla.gov.au/version/210535562
Australian French community express sadness over Paris shootings,Sarah Sedghi (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,French Australian academic Dr Bertrand Bourgeois talks about the Charlie Hebdo publication and how freedom of speech is at the heart of its journalism,France; Charlie Hebdo; Paris; French; Dr Bertrand Bourgeois; University of Melbourne; Paris shootings; Paris attack; Information and Communication--Journalism,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159547.htm,http://trove.nla.gov.au/version/210535564
Documentary special: A boarding school making an impact on Indigenous students,Natalie Whiting (reporter); Mark Colvin (compere),2015-01-08,ABC Radio. PM,In the remote APY Lands in South Australias outback there are a number of obstacles for children getting an education Truancy officers in the region are having a mixed impact - in some schools atte,"apy; wiltja boarding school; aboriginal; indigenous; education; truancy; attendance rates; Indulkna; adrian peel; Anangu Pitjantjatjara Yankunytjatjara; tuppy ruff; tkinkuma wells; anthony bennett; ashley dorr; Kieren Van Horen,; Community and Society--Indigenous (Aboriginal and Torres Strait Islander)--Indigenous Culture",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159502.htm,http://trove.nla.gov.au/version/210535568
Egyptian ambassador 'very optimistic' jailed journalist Peter Greste will be sent home soon,Melissa Clarke (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,Jailed Australian journalist Peter Greste has formally asked the Egyptian president to deport him Egypts ambassador to Australia Hassan El-Laithy says its in both countries interests to have the,"federal politics; Peter Greste; press freedom; Egypt; journalism; Hassan El-laithy; Law, Crime and Justice--Prisons and Punishment",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159559.htm,http://trove.nla.gov.au/version/210535566
Manhunt continues for suspects of Charlie Hebdo attack,Mary Gearin (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,In France police are continuing a massive manhunt for two of the men believed responsible for the worst terrorist attack in that country for half a century Three masked men stormed the offices of the,"Charlie hebdo; attack; france; manhunt; terrorism,; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159552.htm,http://trove.nla.gov.au/version/210535561
Australian cartoonist's grim take on Paris attacks goes viral,Deborah Cornwall (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,Within minutes of the Charlie Hebdo slayings in Paris cartoonists around the world took to social media to respond to the attack But it was a cartoon by Australian Canberra Times cartoonist David Pop,Cartoonist; David Pope; Canberra Times; Charlie Hebdo; Charlie Weekly; terrorist attacks; Dr Tobias Feakin; Jean Marie Le Pen; Information and Communication--Journalism,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159380.htm,http://trove.nla.gov.au/version/210535563
Australia to campaign at the 'highest level' for Bali nine clemency,Naomi Woodley (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,The Federal Government has confirmed that one of the so-called Bali Nine convicted drug traffickers Myuran Sukumaran has lost his plea for clemency from the Indonesian president and faces execution,"australia; indonesia; politics; foreign affairs; drugs; bali nine; Myuran Sukumaran; Julie Bishop; Tony Abbott; Tony Burke; Law, Crime and Justice--Crime--Drug Offences",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159385.htm,http://trove.nla.gov.au/version/210535565
WA Police Commissioner curbs powers of internal affairs unit,Dale Owens (reporter); Samantha Donovan (compere),2015-01-08,ABC Radio. PM,In Western Australia the Police Commissioner has stripped the forces internal affairs unit of its right to investigate major incidents such as fatal shootings as they unfold The move follows wides,"wa police; shooting; police commissioner; arrest; internal affairs; Law, Crime and Justice--Police",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4159543.htm,http://trove.nla.gov.au/version/210535567
Police focus on northern France in hunt for Charlie Hebdo attackers,Mary Gearin (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,As the nation mourned thousands of French law enforcement agents mobilized in an extensive manhunt for two brothers suspected of killing 12 people including two police officers at the satirical new,"france; Charlie hebdo; law; terrorism; manhunt; said kouachi; cherif kouachi,; Law, Crime and Justice--Police",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160106.htm,http://trove.nla.gov.au/version/210541550
Queensland Opposition denies Deputy Leader's resignation a setback,Stephanie Smail (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,The Queensland Opposition is denying the Deputy Leaders resignation is a campaign setback Veteran MP Tim Mulherin is retiring from politics to care for his family and his health The party holds Mr,Tim Mulherin; retiring; Queensland Labor; Annastacia Palaszczuk; deputy leader; opposition; Queensland Parliament; Campbell Newman; Adani; Galilee Basin; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160088.htm,http://trove.nla.gov.au/version/210541552
NT Government under pressure to address facilities for teenage prisoners in Darwin,Bridget Brennan (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,Defence lawyers youth workers and Amnesty International are angry that underage prisoners have been moved into an old adult prison There are concerns the Berrimah Prison is dilapidated and under re,"Darwin; prison; youth; teenagers; Amnesty International; riot; corrections; Berrimah; Don Dale; Law, Crime and Justice--Prisons and Punishment",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160101.htm,http://trove.nla.gov.au/version/210541554
High rainfall in north WA surprises locals and forecasters,Dale Owens (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,A settlement in the far north of Western Australia has almost doubled its existing daily rainfall record after a tropical front moved across the Kimberley region High winds and heavy rain has cut off,rain; weather; forecast; kimberley; cape leveque; flood; pastoralists; western australia; Weather--Rainfall,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160089.htm,http://trove.nla.gov.au/version/210541556
Maithripala Sirisena to become Sri Lanka's president,Samantha Donovan (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,Sri Lankas president Mahinda Rajapaksa has conceded defeat in an election seen as the most significant poll in decades for the island nation The defeat ends the tumultuous Rajapaksa reign that criti,"Mahinda Rajapaksa; election; defeat; sri lanka; Paikiasothy Saravanamuttu,; Government and Politics--Elections",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160096.htm,http://trove.nla.gov.au/version/210541551
Entsch: political leaders to mourn Indigenous children and share nation's grief,Alexandra Kirk (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,The eyes and the hearts of the nation will be turned on the city of Cairns tomorrow with the funeral of eight Indigenous children who were murdered last month At least 3 000 mourners are expected fo,cairns; funeral; children; families; grief; prime minister; tragedy; condolences; entsch; Community and Society--Death,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160113.htm,http://trove.nla.gov.au/version/210541553
NZ and Australian children race in orienteering challenge,Felicity Ogilvie (reporter); Samantha Donovan (compere),2015-01-09,ABC Radio. PM,The trans-Tasman sporting rivalry between New Zealand and Australia extends to a sport that is traditionally dominated by Europeans - orienteering Teenagers from New Zealand and Australia have taken,orienteering; world cup; Australia NZ; Sport--Other Sports--Orienteering,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160095.htm,http://trove.nla.gov.au/version/210541555
Documentary special: What matters most when we are dying?,Eleanor Hall (reporter); Eleanor Hall (compere),2015-01-09,ABC Radio. PM,Questions about what matters most when we are dying and whether medicine can give us what we need are concerns that Boston surgeon Dr Atul Gawande has wrestled with for more than a decade as hes dea,"atul gawunde; dying; ethics; medicine; mortal; death; therapies; book,; Health",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4160081.htm,http://trove.nla.gov.au/version/210541557
Paris attacks shouldn't prompt rethink of discrimination laws: Soutphommasane,Naomi Woodley (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,The Race Discrimination Commissioner Tim Soutphommasane says its ill informed and ill founded for the Liberal Senator Cory Bernardi to suggest that the Government should revisit its dumped changes,discrimination; law; bigotry; race; religion; multiculturalism; Tim Soutphommasane; Cory Bernardi; Community and Society--Race Relations,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161070.htm,http://trove.nla.gov.au/version/210544237
Federal political leaders hit the hustings in Queensland,Stephanie Smail (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,Federal political leaders have descended on Queensland The acting Prime Minister Warren Truss has appeared despite suggestions that the Abbott Government could be toxic for the Premier Campbell Newm,Queensland; Warren Truss; Tony Abbott; Annastacia Palaszczuk; election; Bill Shorten; Christine Milne; Greens; Liberal National Party; Labor; minority; jobs; roads; Government and Politics--Elections,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161074.htm,http://trove.nla.gov.au/version/210544239
Koala mittens call goes viral after bushfires,Natalie Whiting (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,An urgent request for people to sew cotton mittens for koalas injured in Adelaides bushfire has gone viral The mittens are used to protect burnt paws The call has been taken up across the world wi,bushfire; koala; wildlife; mittens; community; South Australia; Adelaide; fire; Human Interest--Animals,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161075.htm,http://trove.nla.gov.au/version/210544241
Military clean-up of Thailand's beaches,Samantha Hawley (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,In Thailand a visit to the countrys best known beaches is now much easier on the eyes Since the military took control of the nation in May soldiers have been on a beach beat clearing away illegal,Thailand; beach; illegal; Phuket; Chalermluck Kebsup; clean; tourism; Lifestyle and Leisure--Travel and Tourism,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161080.htm,http://trove.nla.gov.au/version/210544243
Rallies held across the world pay tribute to those killed in Paris attacks,Michael Edwards (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,Almost 4 million people have taken to the streets of cities and towns across France to condemn attacks in Paris by Islamic extremists The countrys Jewish community is especially anxious as one of th,"charlie hebdo; paris; islamist attacks; kouachi; Unrest, Conflict and War",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161071.htm,http://trove.nla.gov.au/version/210544238
Digital natives lead paper book sales revival,Deborah Cornwall (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,In a surprise twist for publishers the sales of paper books have made a surprise comeback in the past year Publishers have been forced to weather near zero profits in the brave new world of e-publis,Digital Natives; Andy Griffith; The Day My Bum Went Psycho; Treehouse series; Sophie Higgins; Dymocks; paper books; childrens books; young adult books; Neilsen Bookscan; New York Times best seller list; Arts and Entertainment--Books (Literature),Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161079.htm,http://trove.nla.gov.au/version/210544240
Ten-year-old Nigerian girl used as suicide bomber,Jennifer Macey (reporter); Brendan Trembath (compere),2015-01-12,ABC Radio. PM,A girl as young as 10 has been used as a suspected suicide bomber in a marketplace in Northen Nigeria At least 20 people were killed and many more injured While no-one has claimed responsibility it,"Nigeria; Boko Haram; terrorism; suicide bomber; girl; attack; Greg Barton; Monash university; Julie Bishop; Foreign Minister; Unrest, Conflict and War--Terrorism",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161078.htm,http://trove.nla.gov.au/version/210544242
APY Lands chairman stands down,Natalie Whiting (reporter); Brendan Trembath (compere),2015-01-13,ABC Radio. PM,One of South Australias most senior Aboriginal officials has stood down amid accusations of financial mismanagement The chairman of the APY Lands Bernard Singer says his retirement has nothing to,Aboriginal; Indigenous; APY Lands; South Australia; Bernard Singer; Community and Society--Indigenous (Aboriginal and Torres Strait Islander),Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161683.htm,http://trove.nla.gov.au/version/210547245
Fed Coalition MP wants colleagues to keep mum on GST till later in the year,Alexandra Kirk (reporter); Brendan Trembath (compere),2015-01-13,ABC Radio. PM,Federal Coalition MP Bert Van Manen wants his colleagues to hold off on airing their views on the base and rate of the GST Over the past few days a number of Government MPs have backed extending the,GST; Queensland; election; newman; taxation white paper; van manen; Government and Politics--Tax,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161685.htm,http://trove.nla.gov.au/version/210547247
NZ navy finds third illegal fishing boat in Southern Ocean,Felicity Ogilvie (reporter); Brendan Trembath (compere),2015-01-13,ABC Radio. PM,The New Zealand navy has found a third boat that is fishing illegally for toothfish in the Southern Ocean The navy has told the fishing boats to stop but the boats are continuing to take fish New Z,"NZ Navy; illegal fishing; southern ocean; Spain; Law, Crime and Justice--Illegal Fishing",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161687.htm,http://trove.nla.gov.au/version/210547249
David Hicks hoping terrorism conviction will be overturned,Nicola Gage (reporter); Brendan Trembath (compere),2015-01-13,ABC Radio. PM,The lawyer for former Guantanamo Bay detainee David Hicks hopes the Australians terrorism conviction could be overturned within weeks Hicks was captured in Afghanistan in 2001 and spent five years i,"Stephen Kenny; David Hicks; Guantanamo; terrorism; conviction; Naw Muhammed; Law, Crime and Justice",Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161682.htm,http://trove.nla.gov.au/version/210547244
"Newman warns QLD voters privatisation crucial for jobs, spending",Stephanie Smail (reporter); Brendan Trembath (compere),2015-01-13,ABC Radio. PM,The Queensland Premier Campbell Newman is warning voters that without the money made from long-term asset leases his big election promises cant happen Economists are divided on the privatisation pl,Queensland; Campbell Newman; Annastacia Palaszczuk; Labor; Liberal National Party; asset; leasing; privatisation; economist; Professor John Quiggan; Professor Judith Sloan; credit rating; debt; election; promises; Government and Politics--Privatisation and Deregulation,Australian Broadcasting Corporation,,http://www.abc.net.au/pm/content/2015/s4161684.htm,http://trove.nla.gov.au/version/210547246
