title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Mining projects expected to reap investor rewards,Pat McGrath (Reporter); Brendan Trembath,2014-01-07,ABC Radio. PM,Australias mining industry is expected to enter a new phase this year after more than a decade of investment and construction More projects are due to start operations earning returns for their in,mining;  chris Richardson;  jobs;  projects;  Richard Robinson; Business; Economics and Finance -- Industry -- Mining Community and Society -- Work,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921779.htm,http://trove.nla.gov.au/version/205756205
Questions over Indonesian response to boat turn-back,George Roberts (Reporter); Brendan Trembath,2014-01-07,ABC Radio. PM,The new year is beginning much as it ended for Australias strained relationship with Indonesia Indonesian authorities are insisting that the Australian Navy forced a boatload of immigrants back to I,Australian navy;  asylum seekers;  boats;  immigration;  turn-back; Community and Society -- Immigration Defence and National Security -- Defence Forces -- Navy Government and Politics -- Federal Government Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921769.htm,http://trove.nla.gov.au/version/205756202
Gascoyne River could flow for first time in two years,Caitlyn Gribbin (Reporter); Brendan Trembath,2014-01-07,ABC Radio. PM,Theres a little help on the way for drought affected farmers in Western Australia as storm waters reach the parched Gascoyne River Farmers in Carnarvon north of Perth are preparing to see the firs,gascoyne;  tropical cyclone christine;  rain;  weather;  carnarvon;  horticulture;  farming;  drought; Disasters and Accidents -- Drought Rural Rural -- Irrigation,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921770.htm,http://trove.nla.gov.au/version/205756204
"Christmas sales rise on tablets, fashion struggles",Michael Janda (Reporter); Brendan Trembath,2014-01-07,ABC Radio. PM,With Christmas trees and lights barely down retail analysts have already come up with their first estimates of pre-Christmas sales Retailers are likely to have lifted sales by 3-4 per cent overall t,retail;  store;  fashion;  electronics;  citi;  craig woolford;  shopping;  christmas;  sales; Business; Economics and Finance -- Industry -- Retail,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921772.htm,http://trove.nla.gov.au/version/205756206
News agency now the subject of Thai authorities' defamation action,Jo Jarvis (Reporter); Brendan Trembath,2014-01-07,ABC Radio. PM,An Australian journalist who is the subject of a police investigation over a story he and his colleague wrote about the plight of the Rohingya people says Thai police have made it clear they are now a,Reuters;  defamation;  Alan Morison;  legal;  Thailand;  Royal Thai Navy;  Rohingya people;  Chris Lewa;  Jason Szep; ; Community and Society -- Discrimination Information and Communication -- Journalism,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921780.htm,http://trove.nla.gov.au/version/205756207
Documentary special: Kununurra's midnight prowlers,Caitlyn Gribbin (Reporter); Elizabeth Jackson,2014-01-07,ABC Radio. PM,In a remote West Australian town dozens of Aboriginal children spend their nights on the streets They call themselves the Kununurra midnight prowlers Some children are as young as eight years old a,Kununurra Midnight Prowlers;  Kununurra;  Mick Wilkie;  KMP;  Jeanne Barnes;  Phil Heathcote;  Bevan Spackman;  Cyril Yeeda;  Dale Chaplin;  Brad Tomlinson;  Beverley Woods;  Ian Trust; ; Community and Society -- Child Abuse Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Aboriginal Community and Society -- Youth Government and Politics -- Indigenous Policy,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3921783.htm,http://trove.nla.gov.au/version/205756208
Australian journalist awaits sentence in Egypt,Connie Agius (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,An Australian correspondent held for 10 days in maximum security in Egypt is about to learn how much longer hell spend in custody Al Jazeera journalist Peter Greste is accused of joining a terrorist,Lois Greste;  journalist;  peter greste;  al jazeera;  prison;  Egypt;  arrested; ; Information and Communication -- Censorship Information and Communication -- Journalism Law; Crime and Justice -- Prisons and Punishment,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922463.htm,http://trove.nla.gov.au/version/205870795
Asylum seekers describe boat tow back,Peter Lloyd (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,Asylum seekers who were onboard two boats towed back to Indonesia by the Australian Navy say they were mistreated and denied food and water to stymie any further attempt at reaching Australia They sa,boat tow back;  asylum seekers;  scott morrison;  tony abbott;  Indonesia;  navy; Community and Society -- Immigration,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922468.htm,http://trove.nla.gov.au/version/205870794
Drought tightens its grip in Queensland and northern NSW,Nance Haxton (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,A new report from the Bureau of Meteorology confirms the drought spreading over more than two-thirds of Queensland and northern New South Wales looks far from over The report found rainfalls are sign,drought;  Queensland;  New South Wales;  Barnaby Joyce;  Bureau of Meterology Blair Trewin;  Adavale; ; Disasters and Accidents -- Drought Weather -- Rainfall,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922488.htm,http://trove.nla.gov.au/version/205870797
Backlash against WA shark killing policy continues,Caitlyn Gribbin (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,In Western Australia the backlash is continuing against the State Governments policy to catch and kill sharks But the protesting may be too late because the plan could be enacted by the end of the,shark;  western australia;  ocean;  diving;  kill;  government policy; Human Interest -- Animal Attacks -- Shark Rural -- Livestock -- Animal Welfare,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922508.htm,http://trove.nla.gov.au/version/205870799
Documentary special: 'king hit',Tom Nightingale (Reporter); Elizabeth Jackson,2014-01-08,ABC Radio. PM,Thomas Kelly is now a household name in Sydney 18 months after he died He was one of the dozens of mostly young men whove been killed after being king hit during a night out in the city Despite th,Thomas Kelly;  king hit;  Sergeant Kirsten Stocks;  Paul Stanley;  Miriam Taiba;  Anthony Lynham;  John Gralton;  Paul Murphy;  Tony Brown;  Tal Chalak;  Mick Fitzgerald;  Jacinta Pollard;  Nat Cook; ; Law;  Crime and Justice -- Crime Law;  Crime and Justice -- Crime Prevention Law; Crime and Justice -- Police Lifestyle and Leisure,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922520.htm,http://trove.nla.gov.au/version/205870800
Freak cold snap hits North America,Tom Nightingale (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,A stunning cold snap has swept across the eastern two-thirds of North America Roads in Indianapolis are shut to all but emergency traffic and in some US states authorities are warning of frostbite i,polar vortex;  United States;  weather;  cold;  Canada;  minus 52;  Montana; Weather Weather -- Snowfall,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922481.htm,http://trove.nla.gov.au/version/205870796
China to allow private banks this year,Pat McGrath (Reporter); Brendan Trembath,2014-01-08,ABC Radio. PM,For the first time since the Communist revolution private banks will soon be allowed to operate in the worlds second-biggest economy Chinas financial regulator will permit the creation of up to fi,China;  economy;  banking;  finance;  lending;  deregulation;  small business; Business;  Economics and Finance -- Industry -- Banking Business; Economics and Finance -- Regulation,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3922495.htm,http://trove.nla.gov.au/version/205870798
Morsi no-show at court case in Cairo,Hayden Cooper (Reporter); Brendan Trembath,2014-01-09,ABC Radio. PM,The deposed president of Egypt Mohammed Morsi has failed to appear at his murder trial in Cairo Authorities blame the weather but Muslim Brotherhood members are more suspicious Some believe the pre,Mohammed Morsi;  Cairo;  Muslim Brotherhood;  referendum; Government and Politics -- World Politics Law;  Crime and Justice -- Courts and Trials Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923074.htm,http://trove.nla.gov.au/version/205899164
Documentary special: housing evictions,Andrew O'Connor (Reporter); Elizabeth Jackson,2014-01-09,ABC Radio. PM,No-one likes bad neighbours and WAs hardline three strikes policy to evict troublesome public housing tenants is popular with residents keen to preserve tranquillity in their streets Queensland has,public housing;  evictions;  three strikes;  neighbours;  Frances Narrier;  Steve Altham;  department of housing;  Professor Ted Wilkes;  mark mcgowan;  Troy Buswell;  Mary McComish;  Grace Cockie; ; Community and Society -- Welfare Government and Politics -- Housing,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923101.htm,http://trove.nla.gov.au/version/205899169
Personal debt agreements on the rise,Pat McGrath (Reporter); Brendan Trembath,2014-01-09,ABC Radio. PM,There has been a spike in the number of people in financial trouble looking for help The latest figures show a record number of Australians signed up for debt agreements through private financial adv,debt;  finance;  bankruptcy;  money;  banks;  loans; Business;  Economics and Finance -- Consumer Finance Business;  Economics and Finance -- Consumer Protection Business; Economics and Finance -- Management,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923085.htm,http://trove.nla.gov.au/version/205899166
Iraqi army prepares to reclaim Fallujah from al-Qaeda,Peter Lloyd (Reporter); Brenedan Trembath,2014-01-09,ABC Radio. PM,The Iraqi army is preparing to launch a major assault to try to reclaim the city of Falluja after it was over run by al-Qaeda The militant movement has emerged again in western Iraq and across the bo,al qaeda;  syria;  iraq; Unrest;  Conflict and War Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923057.htm,http://trove.nla.gov.au/version/205899163
Anger over response to WA prisoner escape,Caitlyn Gribbin (Reporter); Brendan Trembath,2014-01-09,ABC Radio. PM,The spotlight is on Western Australias prison transfer system after the escape of two prisoners triggered the cancellation of some transfers and meant a mother couldnt attend her sons funeral Tw,western australia;  geraldton;  prisoner;  escape;  joe francis;  corrective services;  escape; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Aboriginal Government and Politics -- States and Territories Law; Crime and Justice -- Prisons and Punishment,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923102.htm,http://trove.nla.gov.au/version/205899167
Nauru oppn MP not surprised by media visa price hike,Campbell Cooney (Reporter); Brendan Trembath,2014-01-09,ABC Radio. PM,The island nation of Nauru is drawing criticism for approving an increase in the cost of a single entry media visa from $200 to $8 000 The Australian Government which funds an asylum seeker detention,Nauru;  media;  visa;  asylum seeker;  detention centre;  Nauru government;  Mathew Batsiua; Community and Society -- Immigration -- Refugees Government and Politics -- World Politics Information and Communication -- Journalism Lifestyle and Leisure -- Travel and Tourism,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923071.htm,http://trove.nla.gov.au/version/205899168
Winegrape growers struggling with low prices,"Sallese Gibson (Reporter); Trembathl For the fifth year in a row, most wine grape growers in South Australia's Riverland won't turn a profit.The prices they expect to be paid this year by wineries are much lower than last year.The growers are calling for an overhaul of the way wineries negotiate prices.Sallese Gibson has this report, from Renmark.Sallese Gibson",2014-01-09,ABC Radio. PM,Winegrape growers in South Australias Riverland are having to deal with prices up to 30 per cent lower than last season Its the fifth year in a row many will not make a profit,Riverland;  winegrape;  Jack Papgeorgiou;  Lawrie Stanford;  Kay Matthias; Rural -- Agribusiness Rural -- Agricultural Crops -- Viticulture,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923093.htm,http://trove.nla.gov.au/version/205899165
Food and Grocery Council says no link between sugar consumption and rising obesity,Sarah Dingle (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,In Australia three major health organisations say there should be a sugar tax on all sweetened beverages to help combat rising rates of obesity and conditions such as diabetes But the Food and Groc,Australian Food and Grocery Council;  Dr Geoffrey Annison;  Professor Greg Johnson;  Diabetes Australia;  World Health Organisation;  sugar;  calorie;  obesity;  overweight;  diabetes;  dental;  Action On Sugar;  diet;  health; Health Health -- Diseases and Disorders Health -- Obesity,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923691.htm,http://trove.nla.gov.au/version/205939653
A year of upheaval: Afghanistan in 2014,Peter Lloyd (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,Its the start of a big year for Afghanistan with elections to choose a successor to president Hamid Karzai in April British and American troops are in their final year there and are due to leave b,Afghanistan;  Kabul;  al qaeda;  taliban;  terrorism;  David Kilcullen; Defence and National Security Defence and National Security -- Defence Forces Government and Politics Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923692.htm,http://trove.nla.gov.au/version/205939655
New political party in India takes aim at corruption,Michael Edwards (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,People in Indias capital city can now call an emergency number when they come across corrupt behaviour by government officials The new anti-corruption line has been set up by Aam Aadmi or the Commo,corruption;  India;  Aam Aadmi;  Common Man's Party; Government and Politics Law;  Crime and Justice Law; Crime and Justice -- Corruption,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923695.htm,http://trove.nla.gov.au/version/205939657
Documentary special - prenatal screening,Rachel Carbonell (Reporter); Elizabeth Jackson,2014-01-10,ABC Radio. PM,Pregnancy is a journey of hope but its also one of uncertainty For more than a decade the standard prenatal screening and testing in Australia has remained largely unchanged But 2013 heralded a sci,prenatal;  pregnancy;  blood test;  Jessica Lilley;  Cell Free Foetal DNA testing;  Susan Fawcett;  David Amor;  lisa hui;  ariosa;  natera; ; Health -- Reproduction and Contraception,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923762.htm,http://trove.nla.gov.au/version/205939658
Queenland tradies in sights of bikie laws,Donna Field (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,Queenslands controversial bikie laws are set for another High Court challenge with tradesmen facing losing their licence to practice if theyve had a prior association with bikie clubs or gangs,Queensland;  Government;  bikies;  tradies;  electricians;  union;  High Court;  resign;  membership;  gang;  laws;  David Crisafulli;  Peter Simpson;  Tim Wilson;  human rights; Law;  Crime and Justice Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923681.htm,http://trove.nla.gov.au/version/205939652
Extreme temperatures forecast for WA prompt health and bushfire warnings,Caitlyn Gribbin (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,The forecast heatwave will grip most of Western Australia with 44 degrees expected in Perth and close to 50 in some areas of the north Extreme weather is also continuing in eastern states with repo,heat;  weather;  health;  bushfire;  heatwave;  Linton Rumble;  Lloyd Bailey;  Tom Upton;  Mike Bergin;  Bureau of Meteorology; ; Disasters and Accidents -- Fires -- Bushfire Health Weather,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923685.htm,http://trove.nla.gov.au/version/205939654
Doubts over future of Alcoa's Victorian plant,Pat McGrath (Reporter); Brendan Trembath,2014-01-10,ABC Radio. PM,In another blow to Australian manufacturing the aluminium processor Alcoa has confirmed its not seeking any more government assistance for its troubled Victorian smelter The plants 500 workers wil,Alcoa;  aluminium;  metals;  manufacturing;  jobs;  employment; Business;  Economics and Finance -- Industry Business; Economics and Finance -- Industry -- Manufacturing Community and Society -- Work,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3923694.htm,http://trove.nla.gov.au/version/205939656
At least 46 homes destroyed in Perth hills fire,Caitlyn Gribbin (Reporter); David Mark,2014-01-13,ABC Radio. PM,Residents in the bushfire-affected Perth hills are being told it could be days until theyre allowed to return home to assess the damage Authorities say at least 46 properties have been destroyed by,perth hills;  bushfire;  parkerville;  weather;  stacey delich;  sandra elwood;  Stuart Wade;  Jean Limbert; ; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3924786.htm,http://trove.nla.gov.au/version/205974077
Mass protests shut down Bangkok,Samantha Hawley (Reporter); David Mark,2014-01-13,ABC Radio. PM,The centre of the bustling city of Bangkok has ground to a halt with anti-government protesters filling the streets Although there is an underlying concern of violence so far those rallying in the T,democracy;  Thailand;  yingluck shinawatra;  protesters;  Bangkok; ; Government and Politics -- Activism and Lobbying Government and Politics -- Elections,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3924705.htm,http://trove.nla.gov.au/version/205974079
Southern states swelter as heatwave hits,Caroline Winter (Reporter); David Mark,2014-01-13,ABC Radio. PM,The southern states have had their first taste of heatwave conditions The extreme weather is headed from the west to the east and pushing temperatures to above 40 degrees across parts of South Austra,heatwave;  weather;  hot;  weather bureau;  climate;  metorologist;  South Australia;  New South Wales;  Victoria;  Tasmania;  Craig Burke;  Jason Sharples;  University New South Wales;  Country Fire Service;  Brendton Eden; Disasters and Accidents -- Fires -- Bushfire,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3924791.htm,http://trove.nla.gov.au/version/205974078
Calls for national abolition of gay sex convictions,Sarah Dingle (Reporter); David Mark,2014-01-13,ABC Radio. PM,The decriminalisation of gay sex in Australia began in the 70s with Tasmania the last state to fall in line in 1997 Experts across the country say people who were convicted for being gay are still s,gay;  homosexual;  criminal;  decriminalise;  criminal record;  Tasmania;  Victoria;  Greg Smith;  New South Wales;  Dr Paula Gerber;  Robin Banks;  anti-discrimination commissioner; Community and Society -- Gays and Lesbians,Australian Broadcasting Corporation,Copyright 2014 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2013/s3924712.htm,http://trove.nla.gov.au/version/205974080
