title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Outrage at plan for Japan to kill whales in North Pacific,Brendan Trembath (Reporter); Eleanor Hall,2009-01-27,ABC Radio. The World Today,Environmentalists are outraged about a proposed compromise deal to encourage Japan to scale back whaling in Antarctic waters In return Japan would be allowed to kill whales near its own coast Austr,whaling;  environment;  International Whaling Commission;  PATRICK RAMAGE;  GREG HUNT; Government and Politics -- Federal Government Human Interest -- Animals,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2475187.htm,http://trove.nla.gov.au/version/205255093
Teachers reject plan for Queensland students to use cheat sheets for exams,James Kelly (Reporter); Eleanor Hall,2009-01-27,ABC Radio. The World Today,The Queensland Teachers Union has raised concerns about a proposal to allow school students to use past examination papers in order to help lift the states performance in national literacy numeracy,education;  union;  examinations;  ROD WELFORD;  STEVE RYAN; Education -- Schools -- Public Schools Government and Politics -- Federal - State Issues,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2475204.htm,http://trove.nla.gov.au/version/205255095
Henry the reptile becomes father at 111 years old,Kerri Ritchie (Reporter); Eleanor Hall,2009-01-27,ABC Radio. The World Today,A lizard-like creature in New Zealand has just become a dad at the age of 111 Henry the tuatara showed no interest in the opposite sex until last year when he met 80-year-old Mildred,Tuatara;  Henry;  lizard;  LINDSAY HAZLEY; Science and Technology -- Animals -- Reptiles,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2475207.htm,http://trove.nla.gov.au/version/205255097
Cost of living falls,Stephen Long (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,Theres been a big drop in Australias cost of living It fell by point-3 per cent in the final three months of last year the biggest quarterly drop in nearly 12 years,inflation;  Reserve Bank;  International Monetary Fund; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476996.htm,http://trove.nla.gov.au/version/205255075
Qld Premier calls for job creation scheme,Alexandra Kirk (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,The Queensland Premier Anna Bligh painted a bleak picture of her states economy when she met the Prime Minister Kevin Rudd in Canberra today The Premier indicated shed like the Commonwealth to cons,kevin rudd;  ANNA BLIGH; Business; Economics and Finance Community and Society -- Work,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476287.htm,http://trove.nla.gov.au/version/205255077
Govt should back commercial property projects: Harper,Brendan Trembath (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,The Australian Government plans to use at least $2 billion of taxpayers funds to bailout the commercial property market A prominent economist says public support is acceptable because these are extr,ian harper;  Julie Bishop; Business; Economics and Finance,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476285.htm,http://trove.nla.gov.au/version/205255076
NSW health system under attack,Simon Santow (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,The NSW Health system is again under fire because doctors and other medical staff arent being paid on time and there are shortages of essential supplies because of budget difficulties,health;  DEAN FISHER;  Dubbo Base Hospital; Government and Politics -- States and Territories Health -- Healthcare Facilities,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476291.htm,http://trove.nla.gov.au/version/205255079
Retailers worried as shoppers stay home,Nick Lucchinelli (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,Retailers want the Rudd Government to bring forward a financial stimulus package to revive the flagging sector The call comes as new survey shows shoppers intend to curb their discretionary spending,retail;  MARGY OSMOND;  Australian National Retailers Association;  MICHAEL LUSCOMBE;  GRANT SALIGARI; Business; Economics and Finance -- Industry -- Retail,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476288.htm,http://trove.nla.gov.au/version/205255078
US focus shifts to Afghanistan,Kim Landers (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,As the United States prepares to double its troop presence in Afghanistan there are new warnings that the conflict has become Americas greatest military challenge At the same time key members of t,US;  ROBERT GATES;  MIKE MULLEN;  KARIN VON HIPPEL; Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476299.htm,http://trove.nla.gov.au/version/205255081
NSW Health Minister says problems are being addressed,Simon Santow (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,The NSW Health Minister John Della Bosca says hes addressing the budget problems He says there also needs to be greater co-operation between clinicians and administrators to restore trust in the ai,John Della Bosca;  Greater Western Area Health Service; Government and Politics -- States and Territories Health -- Healthcare Facilities,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476295.htm,http://trove.nla.gov.au/version/205255080
Regional pressure mounts for Zimbabwe deal,Andrew Geoghegan (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,As Zimbabwes cholera death toll approaches 3 000 regional pressure is mounting on the countrys political foes to end their stand-off A summit of southern African leaders has told President Robert,zimbabwe;  KGALEMA MOTLANTHE;  NELSON CHAMISA;  mdc;  BRIGHT MATONGa;  Morgan Tsvangirai;  George Sibotshiwe; Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476303.htm,http://trove.nla.gov.au/version/205255082
Screening technique aims to improve IVF success rate,Jennifer Macey (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,Scientists in Britain have developed an IVF screening technique that could double the success rate of pregnancies Theyve been able to test eggs for chromosomal anomalies that can cause IVF to fail,IVF;  egg;  compariative genomic hybridisation;  SIMON FISHEL;  JOHN MCBAIN;  PETER ILLINGWORTH; Health -- Reproduction and Contraception,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476310.htm,http://trove.nla.gov.au/version/205255083
Californian woman gives birth to octuplets,Barbara Miller (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,A Californian woman has become a mother of eight in what doctors are describing as a truly amazing delivery Its not been made public how the octuplets were conceived but reproductive experts say it,octuplets;  KAREN MAPLES;  PETER LUTJEN;  MANDHIR GUPTA; Health -- Reproduction and Contraception,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476311.htm,http://trove.nla.gov.au/version/205255084
Parenting program could reduce child abuse,Timothy McDonald (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,new study of an Australian-developed parenting program shows that it could reduce the mistreatment of children Its creator is calling for the program to be made available nationally,parenting;  MATT SANDERS;  CHRIS MCAULIFFE;  LINDA BURNIE; Community and Society -- Family and Children -- Parenting,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476316.htm,http://trove.nla.gov.au/version/205255085
The heat is on organisers at the Australian Open,Simon Lauder (Reporter); Brendan Trembath,2009-01-28,ABC Radio. The World Today,As Melbournes heatwave ramps up organisers of the Australian Open are under pressure to do more to help players stay cool,tennis;  NOVAK DJOKOVIC;  MARION BARTOLI;  CRAIG TILEY;  ROB AUGHEY; Sport -- Tennis -- Australian Open Weather,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2476319.htm,http://trove.nla.gov.au/version/205255086
Australian exporters agree 2009 will be tough,Brendan Trembath (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,With world economic growth expected to slow more Australias exporters are bracing for a tough year Winemakers and education providers say a weaker Australian dollar will help but it wont be enoug,International Monetary Fund;  Robert Parsonson;  Education Export Services;  Ian Murray;  Australian Institute of Export;  Sheralee Davies;  Constellation Wines Australia; Business;  Economics and Finance Business;  Economics and Finance -- International Aid and Trade Business;  Economics and Finance -- Management Business; Economics and Finance -- Trade,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477315.htm,http://trove.nla.gov.au/version/205255065
IMF issues dire forecast,Alexandra Kirk (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,The International Monetary Fund is predicting that the world economy will grow by just half of one per cent this year Its counselling governments against tax cuts on the grounds that people tend to,International Monetary Fund;  Wayne Swan;  ACOSS;  Clare Martin;  John Brumby;  Kevin Rudd;  Julie Bishop; Business;  Economics and Finance Business;  Economics and Finance -- Management Event -- International Financial Crisis Person -- Rudd; Kevin,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477311.htm,http://trove.nla.gov.au/version/205255064
NZ slashes interest rates,Kerri Ritchie (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,As the US Federal Reserve decides to keep rates on hold New Zealand has taken much more drastic action cutting interest rates to their lowest level ever The countrys Reserve Bank has just cut the,ANZ;  Cameron Bagrie;  Alan Bollard;  Kiwi Bank;  recession; Business;  Economics and Finance Business; Economics and Finance -- Management Event -- International Financial Crisis,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477324.htm,http://trove.nla.gov.au/version/205255067
Fifty-million jobs predicted to go,Elizabeth Jackson (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,The International Labour Organization says the sweeping global economic crisis could result in the loss of more than 50-million jobs this year The director of the Workplace Research Centre at the Uni,International Labour Organization;  John Buchanan;  Workplace Research Centre;  University of Sydney; Business;  Economics and Finance Business;  Economics and Finance -- International Aid and Trade Business;  Economics and Finance -- Management Business; Economics and Finance -- Trade,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477318.htm,http://trove.nla.gov.au/version/205255066
CEO confidence dives,Michael Vincent (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,As the worlds business and political elite commiserate with one other at the World Economic Forum in Davos a new survey of CEOs has revealed just how far their confidence has plummeted Pricewaterho,World Economic Forum;  Davos;  PricewaterhouseCoopers;  Tony Poulter; Business;  Economics and Finance Business;  Economics and Finance -- Company News Business; Economics and Finance -- Management Community and Society -- Gambling,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477340.htm,http://trove.nla.gov.au/version/205255069
Factional headaches continue for Nathan Rees,Nick Lucchinelli (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,The filling of two cabinet vacancies in NSW politics is unlikely to quell disquiet within Labors parliamentary ranks Nick Lucchinelli talks about Labors troubles with Sydney University Associate Pr,Nathan Rees;  Eddie Obeid;  Joe Tripodi;  Sydney University;  Rodney Smith;  Graham Richardson;  Morris Iemma;  Paul Keating; Government and Politics Government and Politics -- Parliament Government and Politics -- Parliament -- State Parliament Government and Politics -- Political Parties,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477346.htm,http://trove.nla.gov.au/version/205255071
Tabcorp profits down,Peter Ryan (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,The countrys biggest gambling company Tabcorp has become the latest victim of the increasingly turbulent economic times The company says its half-year profit has fallen almost four per cent as ti,Tabcorp;  Barack Obama; Business;  Economics and Finance Business; Economics and Finance -- Management Community and Society -- Gambling Event -- International Financial Crisis,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477330.htm,http://trove.nla.gov.au/version/205255068
Obama struggles to delay digital TV,Kim Landers (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,US House Republicans have defeated a bill aimed at postponing the switch from analogue to digital television The Obama administration is pushing for a delay over concerns that millions of American ho,Barack Obama;  Dennis Wharton;  National Association of Broadcasters;  digital television;  Joel Kelsey;  Consumer Union; Information and Communication Information and Communication -- Broadcasting Information and Communication -- Broadcasting -- Television,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477342.htm,http://trove.nla.gov.au/version/205255070
Melbourne railway buckles under heat,Simon Lauder (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,The company that runs Melbournes train network says the rail union is mostly to blame for the citys train system being crippled by cancellations A transport expert agrees with commuters that its j,Lynne Kosky;  John Faine;  public transport;  Connex;  John Metcalfe;  Monash University;  Graham Currie; Business;  Economics and Finance Business;  Economics and Finance -- Industry Business;  Economics and Finance -- Industry -- Rail Transport Business; Economics and Finance -- Industry -- Transport,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477350.htm,http://trove.nla.gov.au/version/205255072
Protests in India over Slumdog Millionaire,Timothy McDonald (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,Slumdog Millionaire has been nominated for 10 Oscars and has already bagged four Golden Globes but some Indians are objecting to the films depiction of life in the slums,Slumdog Millionaire;  Mumbai;  Mayank Shekhar;  Radio Australia;  Danny Boyle;  Simon Beaufoy;  Patna; Arts and Entertainment Arts and Entertainment -- Film (Movies) Event -- Academy Awards (Oscars),Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477354.htm,http://trove.nla.gov.au/version/205255073
Ngarrindjeri enjoys revival,Nance Haxton (Reporter); Elizabeth Jackson,2009-01-29,ABC Radio. The World Today,This year marks 150 years since the establishment of the town of Raukkan an Aboriginal settlement on South Australias Lower Lakes and the home of the man on the $50 note David Unaipon Not only ha,Raukkan;  David Unaipon;  Ngarrindjeri;  Eileen McHughes;  Julia Yandell;  Dorothy French;  Rita Lindsay;  Mary-Anne Gale; Community and Society Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Aboriginal Language Community and Society -- Indigenous (Aboriginal and Torres Strait Islander),Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2477358.htm,http://trove.nla.gov.au/version/205255074
Sombre mood at World Economic Forum,Emma Alberici (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,The annual World Economic Forum is usually a cheery gathering of the rich and powerful but this year the tone is more sombre Australias Prime Minister Kevin Rudd was among the leaders who cancelled,Simon Crean;  Julia Gillard;  Davos;  Wen Jiabao;  vladimir Putin;  Shaping the post-crisis world;  Ralph Norris;  Gail Kelly; ; Business;  Economics and Finance Business; Economics and Finance -- International Aid and Trade Event -- International Financial Crisis,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478356.htm,http://trove.nla.gov.au/version/205255052
World economic woes dominate Davos meeting,Brendan Trembath (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,The worlds economic woes are dominating the discussion at the World Economic Forum in the Swiss ski resort of Davos The former US president Bill Clinton says the main thing is to get through the glo,Recep Tayyip Erdogan;  Davos;  World Economic Forum;  Bill Clinton;  Wen Jaibao; Business;  Economics and Finance Business;  Economics and Finance -- International Aid and Trade Business;  Economics and Finance -- Management Business; Economics and Finance -- Trade,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478362.htm,http://trove.nla.gov.au/version/205255053
Peter Garrett asks if Gunns has misled ASX,Felicity Ogilvie (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,The Federal Environment Minister believes the Tasmanian timber company Gunns may have misled the stock exchange Peter Garrett says the statement appears to suggest hes approved an environmental modu,Peter Garrett;  Gunns;  module l;  Calton Frame;  Janet Austin;  ASX; Business;  Economics and Finance -- Corporate Governance Business; Economics and Finance -- Markets -- Stockmarket Rural -- Forestry,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478374.htm,http://trove.nla.gov.au/version/205255055
Barack Obama shames banks on bonus splurge,Peter Ryan (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,President Obama says Wall Street bonuses totalling US$18 4-billion are shameful as Congress vows to take legal action to have the money returned to the US taxpayer,Barack Obama;  banker bonuses;  Wall Street bankers;  Salomon Brothers;  John Gutfreund;  TARP; Community and Society -- Unemployment Event -- International Financial Crisis Business; Economics and Finance -- Industry -- Banking,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478371.htm,http://trove.nla.gov.au/version/205255054
Blagojevitch ousted as Illinois Governor,Kim Landers (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,The corruption tainted Governor accused of trying to sell Barack Obamas Senate seat has been kicked out of office after the Illinois State Senate convicted him at his impeachment trial Hes still wa,Rod Blagojevich;  impeachment;  Illinois; Government and Politics -- World Politics Law; Crime and Justice -- Courts and Trials,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478385.htm,http://trove.nla.gov.au/version/205255057
Heatwave brings power problems,Simon Santow (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,After a week of above 40-degree temperatures many residents in Victoria and South Australia are now experiencing power outages Electricity providers say theyre doing all they can to keep the power o,Greg Handlin;  Sue Filby. ETSA;  Paul Bird;  NEMMCO;  Jacqueline Garrard; Business; Economics and Finance -- Industry -- Electricity Energy and Utilities Weather,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478379.htm,http://trove.nla.gov.au/version/205255056
Catholic Archbishop endorses Pope's annulment concerns,Nick Luchhinelli (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,The Catholic Archbishop of Sydney Cardinal George Pell has declared himself to be in lockstep with the Vatican on annulling marriage,annulment;  Cardinal George Pell;  Vatican; Community and Society -- Family and Children -- Marriage Community and Society -- Religion and Beliefs -- Catholic,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478410.htm,http://trove.nla.gov.au/version/205255059
Salvage company claims to have found a record treasure haul,Timothy McDonald (Reporter); Elizabeth Jackson,2009-01-30,ABC Radio. The World Today,An American salvage company claims to have found a shipwreck from World War Two thats carrying billions of dollars worth of treasure Legal experts say its likely therell be a lengthy court battle,shipwreck;  Sub Sea Research;  Forrest Booth; Law; Crime and Justice,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2008/s2478396.htm,http://trove.nla.gov.au/version/205255058
