title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Sounds of Summer: Oldest Indigenous Arts Centre celebrates anniversary,Alice Brennan (Reporter); Elizabeth Jackson,2009-01-01,ABC Radio. PM,The Ernabella arts centre in the desert of northern South Australia is about to turn 60 making it the oldest Aboriginal arts centre in Australia The centre has given the women of the Pukatja communi,Ernabella;  indigenous;  Pukatja;  remote communities;  winifred hillard;  Tjinkuma Wells;  vivian thompson;  vicki gillick;  helen hughes;  sam osborne; Arts and Entertainment -- Art History Arts and Entertainment -- Visual Art Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Aboriginal,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2457805.htm,http://trove.nla.gov.au/version/205378926
Sounds of Summer: Samoa campaigns for Super 14 team,Nance Haxton (Reporter); Elizabeth Jackson,2009-01-02,ABC Radio. PM,After years of fruitless efforts to get a combined Pacific Nations team into the Super 14 rugby series Samoa has decided to go it alone Rugby Union is a national obsession and sporting administrator,rugby;  Samoa;  Super 14;  Pacific;  ALAN AH MU;  Matthew Vaea; Sport -- Rugby Union Sport -- Rugby Union -- World Cup,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2457806.htm,http://trove.nla.gov.au/version/205378925
Australian soldier killed in Taliban attack,Kirrin McKechnie (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,The Australian death toll in Afghanistan has risen to eight with another soldier killed in an overnight Taliban rocket attack The Prime Minister Kevin Rudd cut short his holidays to extend his sympa,Kevin Rudd;  ADF;  Angus Houston;  Oruzgan province;  Malcolm Turnbull;  Australian soldier;  Taliban;  death;  attack; Defence and National Security Defence and National Security -- Defence Forces,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459509.htm,http://trove.nla.gov.au/version/205378918
Mixed reaction to pulp mill decision,Felicity Ogilvie (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,Anti-pulp mill campaigners are hopeful that Peter Garretts refusal to immediately approve Gunns pulp mill will ensure it will never be built But the company is pressing ahead with plans to finance,Peter Garrett;  Gunns Limited;  John Gay;  Tasmanian Forest Industries Association;  Julian Amos;  Wilderness Society;  Paul Oosting;  Geoffrey Cousins;  Malcolm Turnbull; Business;  Economics and Finance Business;  Economics and Finance -- Industry Business; Economics and Finance -- Industry -- Timber Environment,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459513.htm,http://trove.nla.gov.au/version/205378920
Student squatters face eviction,Simon Lauder (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,The Victorian Supreme Court has ruled that the University of Melbourne has the right to evict a group of students whove been squatting for months in terrace houses The students say theyre not going,Melbourne University;  squatters;  National Union of Students;  David Barrow;  Andrew Kanis;  Supreme Court of Victoria;  Student Housing Action Collective;  Teishan Ahearne;  SHAC;  Victorian Trades Hall Council;  Peter McPhee;  National Union of Students; Business;  Economics and Finance Business;  Economics and Finance -- Industry Business; Economics and Finance -- Industry -- Housing Government and Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459517.htm,http://trove.nla.gov.au/version/205378922
SCG goes pink for breast cancer awareness,Michael Turtle (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,Crowds at the third cricket test have turned the SCG into a sea of pink Sports fans were encouraged to dress up to help raise awareness in the fight against breast cancer,McGrath Foundation;  Sydney Cricket Ground;  Glenn McGrath;  Jane McGrath; Health -- Diseases and Disorders Health -- Diseases and Disorders -- Breast Cancer Sport Sport -- Cricket,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459521.htm,http://trove.nla.gov.au/version/205378924
Approval of pulp mill on hold,Felicity Ogilvie (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,The Federal Environment Minister Peter Garrett has approved most but not all of the operating conditions of Gunns Tasmanian pulp mill The Minister says he wont approve the project until he sees st,Peter Garrett;  Gunns;  Bass Strait;  Malcolm Turnbull;  pulp mill; Business;  Economics and Finance Business;  Economics and Finance -- Industry Business; Economics and Finance -- Industry -- Timber Environment,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459511.htm,http://trove.nla.gov.au/version/205378919
Israel ground offensive in Gaza widens,Barbara Miller (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,Israeli tanks are reported to be heading towards the town of Khan Younis in the southern Gaza Strip As the military action on Gaza enters its 10th day diplomatic efforts to bring about a ceasefire a,Israel;  Gaza strip;  cluster bombs;  Palestinians;  Hamas;  Operation Cast Lead;  Khan Younis;  Matthew Gray;  Centre for Arab and Islamic Studies;  Australian National University;  Haaretz;  Eli Yerushalmi;  Israeli embassy;  Nicolas Sarkozy;  cluster bombs; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459514.htm,http://trove.nla.gov.au/version/205378921
Floods break the drought in north-west Queensland,Nicole Bond (Reporter); Brendan Trembath,2009-01-05,ABC Radio. PM,Drought-breaking rains in the north-west of Queensland have caused $4-million damage Roads are cut dams are over flowing and people have been flown to safety as the flood waters continue to rise,flooding;  disaster relief;  Ben Wratten;  James River;  Austral Downs;  Cloncurry;  Andrew Daniels;  McKinlay;  Paul Collins;  Gavin Griffey; Disasters and Accidents Disasters and Accidents -- Floods,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2459520.htm,http://trove.nla.gov.au/version/205378923
Calls for interest rate cuts to curb job losses,Alison Caldwell (Reporter); Brendan Trembath,2009-01-06,ABC Radio. PM,Business confidence is at record lows according to a number of business surveys released today Its bad news for employees with businesses expecting to lay off workers over the next six months,Australian Chamber of Commerce and Industry;  Australian Industry Group;  confidence;  employment;  banks;  GREG EVANS;  HEATHER RIDOUT; Business; Economics and Finance -- Industry -- Banking,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2460261.htm,http://trove.nla.gov.au/version/205378912
Concerns about pulp mill effluent,Felicity Ogilvie (Reporter); Brendan Trembath,2009-01-06,ABC Radio. PM,A retired CSIRO scientist is warning the Federal Environment Minister that even if the timber company Gunns gains approval for its pulp mill project toxic pollution will end up in Bass Strait Stuart,pulp mill;  effluent;  Tasmania;  Bass Strait;  STUART GODFREY;  NEIL STUMP; Environment -- Pollution -- Water Pollution Rural -- Forestry,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2460268.htm,http://trove.nla.gov.au/version/205378914
Korean politicians barricade Parliament,Mark Willacy (Reporter); Brendan Trembath,2009-01-06,ABC Radio. PM,Opposition MPs have begun a third week barricaded inside South Koreas Parliament in a protest against the Governments legislative agenda An uneasy stand-off has endured since security guards failed,South Korea;  policticans;  parliament;  United States;  free trade;  violence;  sledgehammers;  KAN KIMURA;  PARK CHAN-SUNG; Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/pm/content/2008/s2460273.htm,http://trove.nla.gov.au/version/205378916
