title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Hamas militant leader assassinated,Ben Knight (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,A key Hamas leader has been assassinated as part of the Israeli Governments assault on the Gaza Strip in response to ongoing rocket attacks The Hamas politician and cleric was regarded as a mentor f,Hamas;  militant;  assassinated;  targeted killings;  rockets;  ground assault; Unrest;  Conflict and War Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457902.htm,http://trove.nla.gov.au/version/205231532
Investigators examine damage from Bangkok nightclub blaze,Karen Percy (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Thai authorities are taking a closer look at safety and fire regulations following a blaze at a Bangkok nightclub that killed 60 people The exact cause of the fire is not clear but there are question,Bangkok nightclub;  fire;  fire exits;  fire regulations;  PIRAPAN SALIRATHAVIBHAGA; Disasters and Accidents -- Fires Disasters and Accidents -- Fires -- Industrial,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457907.htm,http://trove.nla.gov.au/version/205231534
WA Government promises to learn from the mistakes of other states,Simon Santow (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Simon Santow speaks to WA Minister for Child Protection Robyn McSweeney about the decision to introduce mandatory reporting of child sex abuse,Western Australia;  minister;  child;  abuse;  ROBYN MCSWEENEY; Community and Society -- Child Abuse Law; Crime and Justice -- Sexual Offences,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457910.htm,http://trove.nla.gov.au/version/205231536
Israeli foreign minister says Gaza assault will protect freedom,Emma Alberici (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,The Israeli Government says the military action on Gaza is at the forefront of a campaign to protect the values of the free world The Foreign Minister Tzipi Livni says the effectiveness of the Israel,Tzipi Livni;  ground assault;  freedom;  rockets;  TAHER AL-NUNU;  KAREL SCHWARZENBERG; Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457905.htm,http://trove.nla.gov.au/version/205231533
Child abuse reports expected to surge in WA,Simon Santow (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,From this week Western Australia joins the rest of the country in requiring doctors nurses and police officers to report cases of child sex abuse The move is expected to lead to a surge in cases,child;  abuse;  Western Australian;  mandatory;  reporting;  MICHELLE STUBBS;  DARYL HIGGINS; Community and Society -- Child Abuse Law; Crime and Justice -- Sexual Offences,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457909.htm,http://trove.nla.gov.au/version/205231535
Coral study finds slowest growth in 400 years,Nonee Walsh (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Australian researchers say coral growth of the Great Barrier Reef has declined since 1990 and if the trend continues the growth rate will flatline by 2050,Coral;  climate change;  Great Barrier Reef;  KATHARINA FABRICIUS;  GLEN DE'ATH; Environment -- Oceans and Reefs -- Great Barrier Reef,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457912.htm,http://trove.nla.gov.au/version/205231538
Cubans mark 50 years since the Castro-led revolution,Kim Landers (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Fidel Castro hasnt been seen in public since undergoing intestinal surgery two and a half years ago and is unlikely to take part in celebrations marking the 50 year anniversary of his rule,Fidel Castro;  Cuba;  anniversary;  assassination;  PHILIP PETERS; Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457917.htm,http://trove.nla.gov.au/version/205231540
Queensland scientists say they may be able to control dengue fever,Nicole Butler (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Queensland Professor Scott ONeill believes he may be able to eventually control the spread of the deadly dengue fever by halving the lifespan of mosquitoes Professor ONeills team has successfully,Dengue fever;  mosquito;  Scott O'Neill;  Bill and Melinda Gates Foundation;  Science journal; ; Health -- Diseases and Disorders Science and Technology -- Research,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457911.htm,http://trove.nla.gov.au/version/205231537
Live cattle exports charge ahead despite the world economic crisis,Sarah Hawke (Reporter); Eleanor Hall,2009-01-02,ABC Radio. AM,Indonesian demand for Australian live cattle has seen a stream of shipments to the trades largest market Despite the economic crisis the industry is confident the market will grow to one million he,Live cattle exports;  Indonesia;  Darwin;  Tim O'Donnell;  Luke Bowen; Rural -- Livestock -- Beef Cattle,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457914.htm,http://trove.nla.gov.au/version/205231539
Sounds of Summer: Poverty in Fiji putting pressure on shantytowns,Campbell Cooney (Reporter); Elizabeth Jackson,2009-01-03,ABC Radio. AM,Political instability in Fiji may get a lot of international attention but within the country debates about democracy arent a priority However poverty is and there are concerns about the numbers,Fiji;  poverty;  housing; Community and Society -- Poverty,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2457925.htm,http://trove.nla.gov.au/version/205231531
Israeli ground offensive in Gaza enters second night,Ben Knight (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,Israeli tanks have pushed into Gaza but the rocket fire into Israel has not stopped Palestinian medics say dozens of people have been killed in the ground offensive so far and that the Palestinian de,gaza;  Qassam rocket;  DAVID BOUSKILA;  MOHAMMED ABU SHABAN;  Colin Watson;  SHIMON PERES; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458918.htm,http://trove.nla.gov.au/version/205231521
UN helpless as Gaza humanitarian crisis escalates,Karen Barlow (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,The United Nations says a humanitarian crisis is underway and it feels helpless because it is having difficulties distributing food and relief supplies The UN agency for Palestinian refugees has accu,gaza;  SAMI MSHASHA;  Ehud Olmert;  israel; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458921.htm,http://trove.nla.gov.au/version/205231523
Push to include arts in national curriculum,Antonette Collins (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,A group of arts education activists are calling for creative pursuits to be included in the national curriculum alongside maths science English and languages,arts;  JULIE DYSON;  BARYY MCGAW; Education -- Schools Government and Politics -- Federal Government Arts and Entertainment,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458928.htm,http://trove.nla.gov.au/version/205231526
Europe angered by Bush's defence of Israel,Michael Rowland (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,European diplomats will head to the Middle East to try to broker a ceasefire after the EUs foreign policy chief said Israels invasion of Gaza represents a failure of international diplomacy But in,gaza;  GORDON BROWn;  JAVIER SOLANA;  DICK CHENEY;  ALEJANDRO WOLFF;  RIYAD MANSOUR;  hamas; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458919.htm,http://trove.nla.gov.au/version/205231522
Deadline for Gunns' pulp mill,Felicity Ogilvie (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,The Federal Environment Minister Peter Garrett will today announce if hes given final approval for the environmental operating plan of Gunns Tasmanian pulp mill AM understands the Minister has co,gunns;  Peter Garrett;  PAUL OOSTING;  TERRY EDWARDS; Business; Economics and Finance -- Industry -- Timber Environment -- Forests Environment -- Rain Forests and Forest Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458924.htm,http://trove.nla.gov.au/version/205231524
Spike in homelessness from economic downturn in Japan,Mark Willacy (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,Authorities scramble to find shelter for a new generation of homeless people in Japan,japan;  Japanese recession;  Japanese car workers;  unemployed;  company housing; Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458944.htm,http://trove.nla.gov.au/version/205231528
Ancient puppet theatre makes a comeback in Thailand,Karen Percy (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,Thailand has a proud tradition of reviving once-lost aspects of its rich culture Puppet theatre is enjoying more success than ever thanks to a troupe thats putting life back into the century-old tra,thailand;  Joe Louis Theater;  Niran Yangkhieosot;  Lhiew Yangkhieosot; ; Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458947.htm,http://trove.nla.gov.au/version/205231530
Shark sightings close Sydney beaches,Michael Edwards (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,Surf lifesavers say theres no evidence shark numbers are on the rise despite a number of sightings off Sydney beaches,shark;  CRAIG ROBERTS;  JOHN DENGATE;  Sydney beaches;  sharks;  lifesavers; Human Interest -- Animal Attacks -- Shark,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458942.htm,http://trove.nla.gov.au/version/205231527
Migrants suffer in UK recession,Philip Williams (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,The economic recession in Britain has had a devastating impact on migrant workers from Poland and other Eastern European nations Many have been thrown out of work have limited access to government s,poland;  Ewa Sadowska;  barka;  CHRIS MURRAY;  MARIAN DZIECIEASKA; Community and Society -- Homelessness Community and Society -- Immigration -- Refugees Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458946.htm,http://trove.nla.gov.au/version/205231529
Australian soldier killed in Afghanistan,Kirrin McKechnie (Reporter); Eleanor Hall,2009-01-05,ABC Radio. AM,Another Australian soldier has been killed in action in Afghanistan overnight The Defence Force Chief Angus Huston says the soldier died instantly when a rocket was fired into a compound manned by,afghanistan;  Angus Houston; Community and Society -- Death Defence and National Security -- Defence Forces -- Army Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2458994.htm,http://trove.nla.gov.au/version/205231525
Gaza's children caught in the crossfire,Ben Knight (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,Theres international concern that children are being caught up in the fighting in Gaza with the Queen of Jordan and UNICEF adding their voices to growing calls for a ceasefire The Israeli Government,gaza;  UNICEF;  QUEEN RANIA;  TZIPI LIVNI; Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459723.htm,http://trove.nla.gov.au/version/205231510
US wants ceasefire with conditions,Kim Landers (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,Speaking for the first time since the Israeli ground invasion in Gaza the US President George W Bush has said a ceasefire is a noble ambition but insisted it must have conditions attached to prevent,gaza;  GEORGE W. BUSH;  BARACK OBAMA;  KHALED MESHAAL;  RIAD MALKI; Government and Politics -- Federal Government Government and Politics -- Foreign Affairs Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459728.htm,http://trove.nla.gov.au/version/205231511
Howard honoured by Freedom Award,Marius Benson (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,The outgoing US President George W Bush will present the former prime minister John Howard with a presidential medal of freedom at a White House ceremony next week John Howard says the award recogni,john howard; Government and Politics Human Interest -- Awards and Prizes,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459735.htm,http://trove.nla.gov.au/version/205231513
Search on for missing Japanese whaler,Karen Barlow (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,A search is underway in the far Southern Ocean for a Japanese sailor believed to have fallen from a whaling vessel into freezing waters The 30 year old oiler was reported missing yesterday after he f,whaling;  GLENN INWOOD; Disasters and Accidents -- Accidents -- Maritime Disasters and Accidents -- Emergency Incidents,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459740.htm,http://trove.nla.gov.au/version/205231515
"Security, motorcades and meetings welcome Obama to Washington",Michael Rowland (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,The President-elect Barack Obama is meeting congressional leaders in Washington to gain support for his plan to revive the flagging US economy Mr Obama is proposing an economic stimulus plan that cou,barack obama;  NANCY PELOSI;  ALLAN LICHTMAN; Government and Politics -- Federal Government Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459733.htm,http://trove.nla.gov.au/version/205231512
Super funds shrinking fast,Catherine Clifford (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,New research is predicting a 57 per cent fall in the number of super funds in Australia over the next five years from 514 now to about 220 by 2013 The decline is being driven by increasing complian,superannuation;  MICHAEL RICE;  Jeff Bresnahan;  Nick Sherry;  superannuation;  super;  nick-sherry;  clearing-house;  SuperRatings;  lost-super;  Rice-Warner-Actuaries; ; Business; Economics and Finance -- Superannuation,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459737.htm,http://trove.nla.gov.au/version/205231514
Pink Test to benefit all breast cancer charities,Samantha Donovan (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,While the pink dress-up day at the SCG in honour of Jane McGrath the late wife of cricketer Glenn McGrath raised money for the foundation set up by the couple the CEO of the National Breast Cancer,SUE MURRAY;  breast cancer;  National Breast Cancer Foundation;  Jane McGrath Day; Health -- Diseases and Disorders -- Breast Cancer Community and Society -- Charities Community and Society -- Charities and Community Organisations,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459751.htm,http://trove.nla.gov.au/version/205231516
Drought stricken farming families head to coast for holiday,Emily Laurence (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,A Rotary club on the New South Wales south coast is raising money to pay for families on drought stricken properties to have a holiday by the sea The club wants to see the program rolled out in other,NOEL CAUSER;  new south wales;  VICTORIA BRYCE;  EMILY LAURENCE; Disasters and Accidents -- Drought Weather -- Rainfall,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459755.htm,http://trove.nla.gov.au/version/205231518
PNG Governor moves to ban betel nut,Steve Marshall (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,In Papua New Guinea the cultural obsession of chewing betel nut is under threat Everyday thousands of locals chew on the small palm tree nuts and spit out the red juice But Port Moresbys Governor i,BETEL NUT;  POWES PARKOP; Community and Society Government and Politics -- Foreign Affairs,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459777.htm,http://trove.nla.gov.au/version/205231520
Outback towns in Qld still cut off by deluge,Nicole Butler (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,Outback towns in Queenslands north west are still cut off - even though floodwaters are starting to recede this morning Authorities say the recent deluge is just a return to the normal wet season af,queensland;  Paul Collins;  ELLIOTT DUNN;  NEIL GREEN;   --  Floodwaters;  Mt Isa;  North-west Queensland;  Queensland Seafood Industry association; Weather -- Rainfall,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459752.htm,http://trove.nla.gov.au/version/205231517
Japanese mafia takes a hit from financial crisis,Mark Willacy (Reporter); Eleanor Hall,2009-01-06,ABC Radio. AM,The financial crisis is taking its toll on the real estate and financial holdings of the Japanese mafia so its branching into new fields of business One Japanese crime expert says the Yakuza has ent,japan;  RAISUKE MIYAWAKI;  the Yakuza; Event -- International Financial Crisis Government and Politics -- Foreign Affairs Law; Crime and Justice -- Crime,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2459766.htm,http://trove.nla.gov.au/version/205231519
Obama pressures Congress to pass economic stimulus package,Kim Landers (Reporter); Peter Cave,2009-01-07,ABC Radio. AM,The new US Congress faced heightened pressure on its first sitting day to pass Barack Obamas economic stimulus package in time for the new president to sign in two weeks time The man chosen to repl,congress;  ROLAND BURRIS;  Senator Al Franken;  GEORGE W. BUSH;  barack obama; Government and Politics -- Foreign Affairs Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2460479.htm,http://trove.nla.gov.au/version/205231503
"EU, Egypt and Tony Blair try to broker ceasefire",Emma Alberici (Reporter); Eleanor Hall,2009-01-07,ABC Radio. AM,Egyptian leaders and a diplomatic delegation from the European Union are trying to broker a ceasefire with Hamas leaders Former British prime minister and envoy to the Middle East Tony Blair has al,eu;  NICOLAS SARKOZY;  Dr Samir al-Taqi;  TONY BLAIR; Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2460478.htm,http://trove.nla.gov.au/version/205231502
Gas dispute disrupts supplies to Europe,Sara Everingham (Reporter); Eleanor Hall,2009-01-07,ABC Radio. AM,Russian gas supplies have been cut to at least six European countries as a result of a dispute between Russia and Ukraine about gas contracts Both sides will meet on Thursday to try to resolve the di,gas;  GALINA TOSHEVA;  SERGEI STANISHEV;  Hilmi Guler;  ALEXANDER MEDVEDEV;  NURCAN ALKAN; Business; Economics and Finance -- Industry -- Oil and Gas,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2460483.htm,http://trove.nla.gov.au/version/205231505
Pakistani Govt accused of links to Mumbai attacks,Sally Sara (Reporter); Eleanor Hall,2009-01-07,ABC Radio. AM,The tension between India and Pakistan has intensified with the Prime Minster Manmohan Singh accusing the Pakistani Government of direct involvement in the Mumbai terrorist attacks But Islamabad has,india;  MANMOHAN SINGH;  MALIK AHMAD;  Pakistani Govt;  Mumbai attacks; Government and Politics -- Foreign Affairs Government and Politics -- World Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2460487.htm,http://trove.nla.gov.au/version/205231504
World markets shed $US17 trillion in 2008,Catherine Clifford (Reporter); Eleanor Hall,2009-01-07,ABC Radio. AM,A new report from ratings agency Standard and Poors shows massive falls across 46 global markets with Russia India and Brazil suffering the biggest declines Combined global losses reached US$17 t,stocks;  HOWARD SILVERBLATT;  Standard & Poor's; Business; Economics and Finance -- Markets -- Stockmarket Event -- International Financial Crisis,Australian Broadcasting Corporation,Copyright 2009 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/am/content/2008/s2460493.htm,http://trove.nla.gov.au/version/205231506
