title,contributor,date,isPartOf,abstract,subject,publisher,rights,url,troveUrl
Snowtown residents moving on seven years after murders,Iskhandar Razak (Reporter); Eleanor Hall,2007-01-30,ABC Radio. The World Today,In May 1999 eight bodies were discovered in barrels of acid in an abandoned bank vault in Snowtown in rural South Australia The murderers are now all in jail But almost seven years after Snowtown,Snowtown; South Australia; Murray Menzel; Paul McCormack; Bevan Clifford; Law; Crime and Justice -- Crime -- Murder and Manslaughter Lifestyle and Leisure -- Travel and Tourism,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1836462.htm,http://trove.nla.gov.au/version/205252137
Pressure mounts over Govt handling of Hicks case,Michael Vincent (Reporter),2007-01-31,ABC Radio. The World Today,US prosecutors say its now likely that formal charges will be brought against Australian Guantanamo Bay detainee David Hicks this week That would mean the Bush administration would meet the deadli,Guantanamo Bay;  US prosecutors;  David Hicks;  deadline;  Labor Party;  torture;  Alexander Downer;  Consul-General;  Kevin Rudd;  civilian court;  Bob Brown;  Terry Hicks; Government and Politics -- Activism and Lobbying Government and Politics Government and Politics -- Elections Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837228.htm,http://trove.nla.gov.au/version/205252119
Energy Supply Association counts the costs of renewable options,Barbara Miller (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,The Energy Supply Association of Australia which represents the nations coal-dominated energy sector is also putting its position on the best way to reduce greenhouse gas emissions The Association,carbon emissions;  electricity generation construction;  wind;  solar;  brad page;  greenhouse gases;  Energy Supply Association of Australia;  geothermal;  Tim Flannery; Business;  Economics and Finance Business;  Economics and Finance -- Industry -- Coal Business; Economics and Finance -- Industry -- Electricity Energy and Utilities Government and Politics,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837339.htm,http://trove.nla.gov.au/version/205252121
Beattie calls for review of police working conditions in Indigenous communities,Louise Willis (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,The Queensland Premier has this morning offered an olive branch to angry police officers in his State Peter Beattie has called in his powerful corruption watchdog the Crime and Misconduct Commission,Peter Beattie;  Crime and Misconduct Commission;  police;  death in custody;  palm island;  Laurence Street;  Mulrunji Doomadgee;  union;  Denis Fitzpatrick; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) -- Black Deaths In Custody Government and Politics -- Unions Law; Crime and Justice -- Police,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837408.htm,http://trove.nla.gov.au/version/205252123
Australia First Party wants to 'divide and conquer',Tanya Nolan (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,The group responsible for a leaflet drop on Tamworth which warned residents that Sudanese migrants would bring crime violence and disease to the New South Wales centre has said its Tamworth action w,Jim Saleam;  Australia First;  Tamworth local council;  Teresa Andarakis;  Warren Woodley;  Warren Mundine; Community and Society -- Race Relations Government and Politics -- Activism and Lobbying Government and Politics Government and Politics -- Local Government,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837472.htm,http://trove.nla.gov.au/version/205252125
Iemma urges PM to consider emissions trading scheme,Chris Uhlmann (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,The New South Wales Premier Morris Iemma is calling on John Howard to establish an Australia wide emissions trading scheme citing what he calls the frightening findings of a CSIRO report on climate,Morris Iemma;  Brad Page;  Energy Supply Association;  Ian Macfarlane;  renewable energies;  greenhouse gas emissions;  CSIRO;  nuclear energy;  climate change; Business; Economics and Finance -- Industry -- Electricity Energy and Utilities Environment Environment -- Alternative Energy Environment -- Alternative Energy -- Geothermal Energy,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837320.htm,http://trove.nla.gov.au/version/205252118
Melbourne Council pushes for billboard ban,Jane Cowan (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,They might be one of the defining features of modern cities like Tokyo and New York but in Melbourne there are moves to ban billboards from key parts of the city The Melbourne City Council has commi,Fraser Brindley;  helen willoughby;  advertising;  billboards;  architecture;  Ray Green; Arts and Entertainment -- Design -- Architecture Business; Economics and Finance -- Industry -- Advertising and Marketing Community and Society -- Urban Development and Planning Government and Politics -- Activism and Lobbying,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837501.htm,http://trove.nla.gov.au/version/205252127
Rann calls for politics-free commission to control water management,Alexandra Kirk (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,Even before the Prime Minister has written to the states with the details of his water initiative South Australian Premier Mike Rann says he is willing to hand over his States water management power,water initiative;  Mike Rann;  Prime Minister;  water management;  climate change;  Murray-Darling Basin;  Nick Minchin;  Alexander Downer;  Kevin Rudd; Environment -- Water Government and Politics -- Elections Government and Politics -- Federal - State Issues Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837279.htm,http://trove.nla.gov.au/version/205252120
Bush administration accused of pressuring scientists to downplay global warming,Kim Landers (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,In the United States the Bush administration is being accused of pressuring scientists to downplay the threat of global warming A Democrat who heads a House of Representatives climate change panel s,climate change;  bush;  scientistd;  censored;  henry waxman;  global warming;  Francesca Grifo;  union of concerned scientists;  Rick Piltz;  Ban Ki-moon; Environment Environment -- Climate Change Government and Politics -- World Politics,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837369.htm,http://trove.nla.gov.au/version/205252122
New military chief in Iraq faces US Congress,Michael Rowland (Reporter); Eleanor Hall,2007-01-31,ABC Radio. The World Today,The man chosen by US President George W Bush to lead US forces in the Middle East says time is running out to improve the situation in Iraq Admiral William Fallon has conceded that the US military,George W Bush;  Admiral William Fallon;  Russell Feingold;  Arlen Specter;  Robert Turner;  Louis Fisher; Government and Politics -- Foreign Affairs Government and Politics -- World Politics Unrest; Conflict and War,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837446.htm,http://trove.nla.gov.au/version/205252124
ASIC investigates Qantas and APA for insider trading,Emma Alberici (Reporter); Emma Alberici,2007-01-31,ABC Radio. The World Today,As the sharemarket awaits further details of the takeover bid for Qantas the airlines board and members of the consortium bidding for the airline are being investigated for possible breaches of Aust,Qantas;  Airline Partners Australia;  Eric Mayne;  Michael O'Sullivan;  Macquarie Bank; Business;  Economics and Finance -- Industry -- Banking Business;  Economics and Finance -- Regulation Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1837490.htm,http://trove.nla.gov.au/version/205252126
Clark blames media vilification for outcome of trial,Daniel Hoare (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,Former Aboriginal leader Geoff Clark has launched an attack on the media saying it conducted a concerted campaign which led to him being labelled a rapist by a County Court jury yesterday In his fir,Carol Stingel;  sexually assaulted;  civil case for damages;  ATSIC;  Geoff Clark;  two pack rapes;  Aboriginal;  County Court;  Simon Beaumont;  southern cross radio;  Justice Kirby;  transcript; Community and Society -- Indigenous (Aboriginal and Torres Strait Islander) Law;  Crime and Justice -- Courts and Trials Law; Crime and Justice -- Sexual Offences,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838339.htm,http://trove.nla.gov.au/version/205252109
Govt defends ASIO assessment on Nauru detainee,Louise Willis (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,The Federal Government insists due process has been followed in the case of Muhammad Faisal an Iraqi man detained on Nauru for more than five years The 27-year-old was kept there because of an adver,muhammed faisal;  nauru;  detention centre;  julian burnside;  hereoc; Community and Society -- Immigration Government and Politics -- Federal Government Law; Crime and Justice -- Laws,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838411.htm,http://trove.nla.gov.au/version/205252111
Alleged British terror plot unveils new tactics: analyst,Stephanie Kennedy (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,In the UK the security services have uncovered a chilling new tactic that terrorists were allegedly about to use on British soil The plot involved kidnapping and executing a British Muslim soldier an,Sajjan Gohel;  biosecurity; ; Defence and National Security -- Security Intelligence Law;  Crime and Justice -- Police Science and Technology -- Biotechnology Unrest; Conflict and War -- Terrorism,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838420.htm,http://trove.nla.gov.au/version/205252113
NSW and Vic Premiers support Commonwealth water plan,Alexandra Kirk (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,The Premiers of Australias two biggest states have today signalled their willingness to cede their water management powers to the Commonwealth New South Wales Premier Morris Iemma whos in state el,Morris Iemma;  Malcolm Turnbull;  Prime Minister;  water plan;  management of water;  Mike Rann;  Murray-Darling;  Steve Bracks; Environment -- Water Government and Politics Government and Politics -- Federal - State Issues Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838302.htm,http://trove.nla.gov.au/version/205252108
Commission head resigns amid Gunns hush money allegations,Felicity Ogilvie (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,In Tasmania there are allegations of hush money being paid to the former head of an independent commission responsible for assessing $1 5 billion pulp mill project The timber giant Gunns Limited wan,gunns;  logging;  Will Hodgeman;  peg putt;  Paul Lennon;  john gay;  hush money; Business;  Economics and Finance -- Industry -- Building and Construction Business;  Economics and Finance -- Industry -- Timber Government and Politics -- States and Territories Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838426.htm,http://trove.nla.gov.au/version/205252115
Govt considers shareholder legislation overhaul,Emma Alberici (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,The Federal Government is considering changing legislation to stop a flood of shareholders suing for the recovery of their money in corporate failures Yesterdays High Court ruling in the case of the,sons of gwalia;  Evan Flaschen;  Chris Pearce;  mark korda; ; Business;  Economics and Finance -- Corporate Governance Business;  Economics and Finance -- Regulation Government and Politics -- Federal Government Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838407.htm,http://trove.nla.gov.au/version/205252110
Govt announces $25 million border security boost,Anne Barker (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,The Federal Government has announced new measures in its border protection security in Australias northern waters Its spending $25 million on a new rapid response helicopter to patrol the coast and,Chris Ellison;  Trish Crossin;  border security;  boost;  $25 million; Business; Economics and Finance -- Industry -- Defence and Aerospace Industries Defence and National Security -- Defence Forces Defence and National Security -- Security Intelligence Government and Politics -- Federal Government,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838432.htm,http://trove.nla.gov.au/version/205252117
Melbourne trains create further chaos,Jane Cowan (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,Melbourne is facing the prospect of continuing commuter chaos after last nights brake failure caused a train to overshoot the platform by 100 metres The incident is the latest in a string of incide,Paul Mees;  connex;  commuters;  chaos;  trains;  Terry Mulder;  Kate De Clercq; ; Business; Economics and Finance -- Industry -- Rail Transport Disasters and Accidents -- Accidents -- Rail Government and Politics -- States and Territories,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838417.htm,http://trove.nla.gov.au/version/205252112
James Hardie offers new compensation deal,Barbara Miller (Reporter); Elizabeth Jackson,2007-02-01,ABC Radio. The World Today,After years of negotiations an end could be in sight to the dispute over compensation for victims of James Hardie asbestos products The company has presented an amended compensation deal to its Aust,james hardie;  compensation;  Meredith Hellicar;  Bernie Banton; ; Business;  Economics and Finance -- Company News Business;  Economics and Finance -- Industry -- Building and Construction Health -- Occupational Health and Safety Law; Crime and Justice -- Fraud and Corporate Crime,Australian Broadcasting Corporation,Copyright 2007 Australian Broadcasting Corporation. Other rights may be held as detailed in text. http://www.abc.net.au/conditions.htm#UseOfContent,http://www.abc.net.au/worldtoday/content/2007/s1838425.htm,http://trove.nla.gov.au/version/205252114
